ip.src,ip.dst,frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
192.168.64.10,192.168.64.3,8.077991282807214e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,25.497412916721366,46,64,66,UDP,Normal
192.168.64.5,192.168.64.1,17.502826982026278,46,128,66,TCP,Normal
192.168.64.6,192.168.64.1,18.763463413605493,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,1.6772340666879916e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,7.128324049800235,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,6.576782574087228e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.2690903959584216e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,16.420317288662048,98,64,118,UDP,Normal
192.168.64.6,192.168.64.3,2.0966065325532504,60,128,80,UDP,Normal
192.168.64.6,192.168.64.3,0.6977813178940431,46,128,66,TCP,Normal
192.168.64.6,192.168.64.3,24.41089219372008,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,2.8410126979709215e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.8906577918108302e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.2922531161354315e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.14406392667722,46,128,66,TCP,Normal
192.168.64.11,192.168.64.3,9.601859485733376e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.189139835592333e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,0.1288523591225631,98,64,118,TCP,Normal
192.168.64.11,192.168.64.3,1.765778398946241e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.3418736660601483e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.50998400436945e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.583659860035364e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,22.92747422835709,98,64,118,TCP,Normal
192.168.64.6,192.168.64.1,21.065243678792697,1514,64,1534,ICMP,Normal
192.168.64.5,192.168.64.1,5.786577154614763,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.1,0.1673641801264194,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,8.695210450211892e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,20.800994222987114,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,9.377378554704802e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.1470508709846086e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.781135666486854e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.631862645328174e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,28.42561259766315,1514,128,1534,ICMP,Normal
192.168.64.6,192.168.64.3,20.731870491312502,98,128,118,ICMP,Normal
192.168.64.11,192.168.64.3,3.521687436406375e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.8187937992723364e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,25.303235745482546,46,128,66,ICMP,Normal
192.168.64.12,192.168.64.3,6.938190519621305e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,3.619321562026883,46,64,66,ICMP,Normal
192.168.64.7,192.168.64.3,23.888358793326336,1514,128,1534,ICMP,Normal
192.168.64.10,192.168.64.3,3.325663381792542e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.293124368319774e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,10.769969078824904,60,64,80,TCP,Normal
192.168.64.5,192.168.64.1,27.39492790499626,1514,128,1534,UDP,Normal
192.168.64.6,192.168.64.3,21.18180116168644,46,64,66,ICMP,Normal
192.168.64.5,192.168.64.1,13.56906530857113,60,128,80,TCP,Normal
192.168.64.12,192.168.64.3,4.054379562405459e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,15.191682651434371,98,64,118,UDP,Normal
192.168.64.11,192.168.64.3,6.03886930172247e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.0057264320358414e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,0.9625671686716478,60,64,80,UDP,Normal
192.168.64.6,192.168.64.3,26.75641260158238,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,18.70741422440377,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,2.3382098982722855e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.094608928440132e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.573451836961255e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.4442960960161834e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,12.592741808255616,1514,128,1534,TCP,Normal
192.168.64.11,192.168.64.3,4.217027260138681e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,8.55637216469847,46,64,66,ICMP,Normal
192.168.64.6,192.168.64.3,23.86971169176128,60,64,80,TCP,Normal
192.168.64.7,192.168.64.3,20.66534957562465,46,128,66,TCP,Normal
192.168.64.11,192.168.64.3,3.455553275949642e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.867565009696503e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.381436911472298e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,10.627035711074843,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,4.2494481269763445e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.264946833532491e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,1.6945608016343248,1514,64,1534,TCP,Normal
192.168.64.5,192.168.64.3,7.098963870148158,1514,128,1534,ICMP,Normal
192.168.64.12,192.168.64.3,8.805312187289351e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.916487654512169e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.360243796940462e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.50082970519658e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.322217592873909e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.5785726749987754,98,64,118,UDP,Normal
192.168.64.5,192.168.64.1,23.520151523727886,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.3,14.060482577630621,1514,64,1534,ICMP,Normal
192.168.64.11,192.168.64.3,9.754281762157533e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,13.857088645370244,98,128,118,UDP,Normal
192.168.64.11,192.168.64.3,5.274823595269251e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,12.34574357772998,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,6.231500195955423e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,13.235557604943816,60,64,80,ICMP,Normal
192.168.64.11,192.168.64.3,5.8776898663801876e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,25.09452191697105,46,128,66,TCP,Normal
192.168.64.11,192.168.64.3,4.494174312291637e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,18.55501512413275,46,64,66,TCP,Normal
192.168.64.12,192.168.64.3,4.388314802020147e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.196137050265162e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,22.338357088016192,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,9.968396355520656e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,9.697470544409342e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.090969170978635e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,18.54765059793103,1514,128,1534,TCP,Normal
192.168.64.12,192.168.64.3,7.659670364171335e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,16.449503272483103,1514,64,1534,ICMP,Normal
192.168.64.12,192.168.64.3,5.713422021659705e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.714574204570493e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.601575950572708e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.498497238978156e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,6.360935189775239,46,128,66,UDP,Normal
192.168.64.7,192.168.64.1,0.4819339291212752,98,64,118,TCP,Normal
192.168.64.6,192.168.64.1,17.259187434539182,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,1.1378738973393142e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,6.142265635932096,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,3.5820291023219574e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.218848643057036e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,28.26948708134937,1514,64,1534,UDP,Normal
192.168.64.10,192.168.64.3,2.4662438931928393e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.87337985578613e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,26.698266620846336,46,128,66,TCP,Normal
192.168.64.7,192.168.64.1,21.304280269471725,98,64,118,TCP,Normal
192.168.64.11,192.168.64.3,2.1446905993228635e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,13.434237367687876,1514,64,1534,TCP,Normal
192.168.64.12,192.168.64.3,9.418025471794786e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.037073692740192e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.559511959521598e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.4297409670826884e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.5348320183840554e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.235047577823124,98,128,118,UDP,Normal
192.168.64.6,192.168.64.3,9.519120521119254,46,64,66,UDP,Normal
192.168.64.11,192.168.64.3,4.298996744511338e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.551802074118828e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.0033914252785762e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.32342657261429e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,23.954640586595396,46,64,66,UDP,Normal
192.168.64.5,192.168.64.1,26.640984021022057,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.3,9.845975340475346e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,27.57079473836365,60,64,80,TCP,Normal
192.168.64.7,192.168.64.3,9.794294267920682,98,64,118,TCP,Normal
192.168.64.12,192.168.64.3,1.8786039617847756e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.675418954168481e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.534525771842302e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,18.474421084595303,98,64,118,UDP,Normal
192.168.64.11,192.168.64.3,2.2823350604368784e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,9.880223505323977,98,64,118,UDP,Normal
192.168.64.10,192.168.64.3,1.1520324574447189e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,14.41372499777634,1514,128,1534,UDP,Normal
192.168.64.11,192.168.64.3,1.7197233663527507e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,1.9043306115162417,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,8.371848222982705e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,1.4502343766293415,46,128,66,ICMP,Normal
192.168.64.7,192.168.64.1,4.088312840581787,60,64,80,ICMP,Normal
192.168.64.6,192.168.64.3,25.44901339138961,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,5.3980081034354684e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.325844129691722e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,25.07829788557431,98,64,118,ICMP,Normal
192.168.64.11,192.168.64.3,6.472826082616964e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.727736563398145e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,18.203399320646433,46,64,66,UDP,Normal
192.168.64.6,192.168.64.1,27.915964481455667,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,6.105949144781091e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.3203474022939166e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.773950301885436e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.514174485160045e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,10.181912075578158,1514,128,1534,UDP,Normal
192.168.64.10,192.168.64.3,29.420840741881754,60,128,80,TCP,Normal
192.168.64.6,192.168.64.3,11.805820058545326,98,128,118,UDP,Normal
192.168.64.5,192.168.64.3,21.099058733870823,46,128,66,UDP,Normal
192.168.64.6,192.168.64.1,7.180855644184548,1514,128,1534,ICMP,Normal
192.168.64.5,192.168.64.1,28.05912163322364,60,64,80,TCP,Normal
192.168.64.12,192.168.64.3,3.691394618061011e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.63844245101797e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.503688566371171e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,25.154811279522068,98,64,118,UDP,Normal
192.168.64.10,192.168.64.1,27.90492681998354,60,128,80,TCP,Normal
192.168.64.5,192.168.64.3,25.331383739892043,98,128,118,ICMP,Normal
192.168.64.11,192.168.64.3,8.669155078938169e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,5.333431259959064,1514,64,1534,ICMP,Normal
192.168.64.12,192.168.64.3,7.503519532476263e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.867038491497751e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,10.749518056012048,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,5.455928699383859e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,9.827531337622826e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,9.485686339699496,1514,128,1534,UDP,Normal
192.168.64.7,192.168.64.3,17.801542014178896,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,4.938133820249347,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,1.4131813182494365e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.241081999825511e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,5.433372537963166,98,64,118,ICMP,Normal
192.168.64.10,192.168.64.3,9.940022993325652,60,64,80,TCP,Normal
192.168.64.10,192.168.64.3,2.4237423624311443e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,9.649232547885246,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.3,3.268561596164381e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.396680816344803e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,11.54339259677615,98,128,118,ICMP,Normal
192.168.64.12,192.168.64.3,8.799590584401606e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,4.178062185321467,60,128,80,ICMP,Normal
192.168.64.5,192.168.64.3,24.04952352011634,46,128,66,ICMP,Normal
192.168.64.5,192.168.64.3,9.075047080283053,1514,128,1534,TCP,Normal
192.168.64.10,192.168.64.3,4.372684858263341e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.188304786626544e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.1677473191668607e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.0898539500893893e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,3.2987560481984777,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.1,21.29102157633301,98,128,118,ICMP,Normal
192.168.64.10,192.168.64.3,2.4872316560760633e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.677795487267511e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.312293781225944e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,17.259059563881202,1514,128,1534,TCP,Normal
192.168.64.6,192.168.64.3,20.10670843864615,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,4.530278608025131e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.065607564187483e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.926198858073989e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.785366388311053e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,22.54444272922978,60,64,80,UDP,Normal
192.168.64.6,192.168.64.1,28.82661292124497,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,27.105994138084988,1514,128,1534,TCP,Normal
192.168.64.10,192.168.64.3,2.7636170645474135e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,18.600270422407217,1514,128,1534,UDP,Normal
192.168.64.11,192.168.64.3,9.036784553409026e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,14.887571973690457,60,128,80,UDP,Normal
192.168.64.10,192.168.64.3,3.496212151944541e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.59358382748027e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.207533640307008e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,18.90360046117383,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,11.498932051147403,60,64,80,UDP,Normal
192.168.64.12,192.168.64.3,2.261200806933972e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.3629447282565718e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.87803783625695e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,10.961218268931741,1514,64,1534,ICMP,Normal
192.168.64.12,192.168.64.3,1.3345047265236718e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,10.404682794334319,60,128,80,ICMP,Normal
192.168.64.5,192.168.64.1,25.859691095911344,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,2.569332380955754e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.820781686348933e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.441384025948254e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,13.27840707111014,1514,128,1534,TCP,Normal
192.168.64.6,192.168.64.3,14.911538799967934,98,64,118,TCP,Normal
192.168.64.7,192.168.64.1,14.224759068296992,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,8.603936665858847e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.200211355604714e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.675218717803392e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,1.7119825203940777,60,128,80,TCP,Normal
192.168.64.7,192.168.64.3,12.3703134241299,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,9.528911529366772e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,20.075027692178683,60,64,80,TCP,Normal
192.168.64.6,192.168.64.3,29.684618093188497,60,128,80,ICMP,Normal
192.168.64.7,192.168.64.3,5.2312151836743706,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,8.906808521471873e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.6442105506194384e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.446785287029738e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,2.7187064594894987e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,2.373876168726681,1514,64,1534,UDP,Normal
192.168.64.7,192.168.64.1,10.141911055891137,46,128,66,UDP,Normal
192.168.64.11,192.168.64.3,6.724918156771516e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,28.4532326286663,46,64,66,ICMP,Normal
192.168.64.11,192.168.64.3,6.65238129047851e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.112792540626028,1514,64,1534,UDP,Normal
192.168.64.5,192.168.64.3,8.763551574490712,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,7.482604895427395e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,18.09090445535921,98,128,118,ICMP,Normal
192.168.64.10,192.168.64.3,6.550005264956035e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.839116991147118e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,10.033054301964889,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.1,7.221752597426902,60,128,80,ICMP,Normal
192.168.64.5,192.168.64.3,20.60178356696873,46,64,66,UDP,Normal
192.168.64.12,192.168.64.3,9.918551521694569e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.119791265138947e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,20.477738960624194,1514,128,1534,UDP,Normal
192.168.64.6,192.168.64.3,27.38726917629553,60,64,80,UDP,Normal
192.168.64.6,192.168.64.1,29.191346517382158,60,128,80,ICMP,Normal
192.168.64.10,192.168.64.3,6.71984176048914e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,1.7788985753330853,60,128,80,UDP,Normal
192.168.64.12,192.168.64.3,8.272755151132819e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,8.322702310030966,98,128,118,UDP,Normal
192.168.64.10,192.168.64.3,4.8176120612391494e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.742793447628732e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.4298226944842614e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,9.373551147815636,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,8.985533361530959e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,19.87319441647687,98,64,118,UDP,Normal
192.168.64.11,192.168.64.3,1.2124083712949578e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,7.949817295328128,98,128,118,UDP,Normal
192.168.64.7,192.168.64.1,24.21158288333806,46,128,66,ICMP,Normal
192.168.64.7,192.168.64.3,12.115898517912541,60,128,80,TCP,Normal
192.168.64.12,192.168.64.3,1.9407430446564076e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.5542522227380342e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.875873038282508e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,9.089491002854402,98,64,118,TCP,Normal
192.168.64.10,192.168.64.3,7.910149004580225e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.932693598982889e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.4983126104629179e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.27517279215358e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,27.39015118317308,1514,128,1534,ICMP,Normal
192.168.64.6,192.168.64.3,17.43918755464225,46,128,66,TCP,Normal
192.168.64.6,192.168.64.3,7.70460793383025,1514,128,1534,TCP,Normal
192.168.64.11,192.168.64.3,5.89227038209484e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.7865230390362046e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.559105323535494e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,15.19815825520979,98,128,118,ICMP,Normal
192.168.64.7,192.168.64.3,14.35225358862527,60,64,80,TCP,Normal
192.168.64.11,192.168.64.3,2.9053042820220705e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.982516855704332e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.470956835419306e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.2910157622473066e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,0.13077653540446352,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,4.4567036431583345e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.350645621315793e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,27.352005407458737,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.1,19.006997117913954,60,64,80,TCP,Normal
192.168.64.6,192.168.64.3,4.78923062532849,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.3,6.864930990014527e-05,98,128,118,ICMP,DDOS-Attack
