protocol,pkt_len,pkt_rate,pkt_count,ip_ttl,label
UDP,820,3.4,4,255,Normal
TCP,704,10.6,2,255,Normal
ICMP,60,13775.1,20,64,DDOS-Attack
TCP,1185,345.7,4,255,Normal
UDP,768,123.0,3,255,Normal
TCP,1082,482.5,3,64,Normal
TCP,906,166.4,7,255,Normal
ICMP,60,22710.3,24,128,DDOS-Attack
TCP,1226,218.0,3,128,Normal
TCP,1437,50.4,8,64,Normal
ICMP,60,20208.9,17,64,DDOS-Attack
UDP,1024,5179.7,12,64,DDOS-Attack
UDP,400,180.2,3,128,Normal
UDP,202,386.9,3,64,Normal
UDP,1024,10638.9,15,128,DDOS-Attack
UDP,944,447.1,8,64,Normal
TCP,601,496.6,7,128,Normal
TCP,582,228.7,2,64,Normal
TCP,102,486.7,6,128,Normal
ICMP,60,21993.3,47,64,DDOS-Attack
TCP,1263,132.3,2,255,Normal
TCP,1481,163.3,4,255,Normal
ICMP,60,27036.3,49,128,DDOS-Attack
ICMP,60,27911.7,39,128,DDOS-Attack
ICMP,60,29428.5,14,64,DDOS-Attack
TCP,675,398.3,8,255,Normal
ICMP,60,25165.1,23,128,DDOS-Attack
UDP,986,339.3,8,128,Normal
ICMP,60,1976.1,25,64,DDOS-Attack
TCP,604,369.5,4,255,Normal
TCP,64,17417.6,19,128,DDOS-Attack
UDP,188,260.3,5,128,Normal
ICMP,60,22633.6,16,64,DDOS-Attack
UDP,520,13.0,7,255,Normal
TCP,1246,440.4,6,255,Normal
UDP,370,81.6,2,128,Normal
ICMP,60,28265.9,47,64,DDOS-Attack
TCP,1134,7.7,8,255,Normal
TCP,1323,3.6,8,255,Normal
ICMP,60,26138.2,33,64,DDOS-Attack
UDP,1431,328.3,8,255,Normal
ICMP,60,22569.1,30,128,DDOS-Attack
TCP,64,34739.3,12,64,DDOS-Attack
ICMP,60,28970.4,30,64,DDOS-Attack
TCP,1146,101.9,1,128,Normal
TCP,1336,60.8,5,255,Normal
ICMP,60,23797.1,36,128,DDOS-Attack
ICMP,60,10946.5,28,128,DDOS-Attack
UDP,887,141.9,7,128,Normal
TCP,1152,418.2,6,255,Normal
TCP,871,245.4,8,128,Normal
ICMP,60,20009.2,40,64,DDOS-Attack
TCP,382,408.5,5,128,Normal
ICMP,60,21669.2,21,64,DDOS-Attack
TCP,328,319.4,7,128,Normal
TCP,138,7.6,6,64,Normal
UDP,1007,216.9,4,64,Normal
ICMP,60,25405.4,47,64,DDOS-Attack
TCP,1054,384.1,7,128,Normal
TCP,857,336.2,5,128,Normal
UDP,512,210.8,5,255,Normal
TCP,115,440.8,1,64,Normal
ICMP,60,2907.6,21,128,DDOS-Attack
ICMP,60,16760.2,19,128,DDOS-Attack
TCP,529,224.4,5,128,Normal
TCP,303,120.6,7,255,Normal
TCP,64,23495.9,16,64,DDOS-Attack
TCP,1316,21.1,4,128,Normal
TCP,571,365.3,2,128,Normal
UDP,737,395.2,8,128,Normal
ICMP,60,14617.6,36,128,DDOS-Attack
ICMP,60,23016.4,26,64,DDOS-Attack
UDP,1419,12.1,5,255,Normal
UDP,1216,96.3,8,64,Normal
UDP,789,180.9,3,64,Normal
TCP,627,282.1,8,128,Normal
TCP,1005,173.9,1,64,Normal
TCP,1313,308.7,6,64,Normal
ICMP,60,25390.3,28,128,DDOS-Attack
ICMP,256,100.1,3,128,Normal
UDP,836,140.3,8,255,Normal
UDP,512,16164.2,46,128,DDOS-Attack
TCP,604,132.5,1,255,Normal
TCP,64,8729.2,35,64,DDOS-Attack
TCP,810,279.7,2,128,Normal
UDP,374,2.2,6,255,Normal
TCP,1021,498.2,7,64,Normal
ICMP,60,19513.7,40,128,DDOS-Attack
UDP,1243,494.9,5,255,Normal
TCP,786,193.0,7,64,Normal
UDP,1250,272.8,7,255,Normal
TCP,1462,417.3,5,64,Normal
TCP,531,36.4,3,64,Normal
UDP,1276,48.1,7,64,Normal
ICMP,60,29893.2,16,64,DDOS-Attack
ICMP,60,10362.6,24,128,DDOS-Attack
ICMP,60,9255.3,41,128,DDOS-Attack
ICMP,60,9790.6,16,64,DDOS-Attack
TCP,70,258.3,6,64,Normal
UDP,1296,51.0,4,64,Normal
TCP,227,368.2,6,128,Normal
TCP,164,435.8,6,255,Normal
UDP,1209,162.5,1,255,Normal
UDP,1105,497.9,5,64,Normal
TCP,588,48.3,1,64,Normal
TCP,184,16.4,4,255,Normal
TCP,1231,117.5,5,128,Normal
TCP,107,275.5,3,128,Normal
UDP,79,4.2,8,128,Normal
UDP,339,395.2,4,64,Normal
ICMP,60,22218.1,24,128,DDOS-Attack
UDP,176,112.4,5,255,Normal
TCP,1324,337.9,3,128,Normal
TCP,971,295.8,4,128,Normal
UDP,448,326.9,4,64,Normal
TCP,686,429.0,7,255,Normal
TCP,1040,351.9,5,64,Normal
UDP,1316,161.2,8,255,Normal
TCP,1260,405.6,7,255,Normal
UDP,1404,422.9,1,255,Normal
TCP,704,356.6,4,64,Normal
TCP,914,328.2,7,255,Normal
ICMP,60,8958.5,22,128,DDOS-Attack
TCP,220,416.6,4,255,Normal
TCP,613,74.1,7,64,Normal
ICMP,60,20566.3,29,64,DDOS-Attack
UDP,512,11135.7,18,64,DDOS-Attack
UDP,60,8171.7,30,64,DDOS-Attack
ICMP,102,352.8,5,255,Normal
ICMP,60,5588.3,18,128,DDOS-Attack
TCP,721,406.4,4,64,Normal
UDP,512,13649.5,29,64,DDOS-Attack
TCP,398,284.6,8,128,Normal
TCP,189,450.4,3,64,Normal
TCP,155,389.6,2,255,Normal
TCP,310,279.4,1,255,Normal
UDP,81,268.8,2,64,Normal
ICMP,527,382.5,5,64,Normal
TCP,1007,358.9,8,255,Normal
TCP,468,1.9,5,64,Normal
ICMP,60,4574.8,22,64,DDOS-Attack
TCP,491,377.9,4,128,Normal
UDP,455,281.5,7,128,Normal
UDP,567,113.7,8,64,Normal
UDP,60,24506.8,16,128,DDOS-Attack
TCP,543,62.6,2,128,Normal
ICMP,60,21956.8,14,128,DDOS-Attack
UDP,124,101.2,5,64,Normal
UDP,1236,166.3,7,64,Normal
TCP,547,195.7,7,64,Normal
TCP,64,3368.3,39,64,DDOS-Attack
TCP,616,454.2,7,128,Normal
UDP,843,15.1,7,64,Normal
TCP,64,16822.9,47,64,DDOS-Attack
UDP,1402,92.8,3,128,Normal
UDP,672,375.7,7,64,Normal
UDP,1024,16332.9,16,64,DDOS-Attack
TCP,614,356.7,3,64,Normal
ICMP,60,9330.6,17,64,DDOS-Attack
TCP,1401,253.9,2,255,Normal
ICMP,60,17694.7,36,128,DDOS-Attack
TCP,1337,292.6,8,128,Normal
TCP,915,134.0,7,64,Normal
UDP,1130,440.7,5,64,Normal
UDP,1494,77.9,2,64,Normal
UDP,713,245.4,6,128,Normal
UDP,589,71.1,4,255,Normal
TCP,455,427.8,7,128,Normal
UDP,1191,348.1,2,255,Normal
ICMP,628,79.6,5,128,Normal
ICMP,60,28794.5,12,64,DDOS-Attack
TCP,564,224.0,5,255,Normal
TCP,64,27892.2,35,128,DDOS-Attack
ICMP,60,3652.4,34,128,DDOS-Attack
TCP,388,423.9,3,255,Normal
ICMP,60,18553.0,28,128,DDOS-Attack
ICMP,60,11938.6,26,64,DDOS-Attack
UDP,564,366.5,1,128,Normal
TCP,1285,423.8,2,64,Normal
TCP,821,314.2,1,128,Normal
UDP,920,144.0,7,255,Normal
UDP,335,495.7,4,64,Normal
TCP,80,98.1,8,128,Normal
UDP,1305,182.4,4,128,Normal
UDP,209,249.5,5,255,Normal
TCP,785,312.4,4,128,Normal
TCP,1337,260.5,2,64,Normal
ICMP,60,16854.8,13,64,DDOS-Attack
TCP,1200,198.8,7,128,Normal
TCP,1237,383.3,7,128,Normal
UDP,60,15878.9,17,64,DDOS-Attack
TCP,471,160.4,1,128,Normal
UDP,660,145.4,8,128,Normal
ICMP,60,988.4,26,128,DDOS-Attack
ICMP,60,17752.9,12,64,DDOS-Attack
TCP,1422,205.6,6,255,Normal
TCP,93,32.8,5,255,Normal
TCP,1371,17.0,5,128,Normal
TCP,430,337.3,2,128,Normal
ICMP,60,29946.7,21,64,DDOS-Attack
TCP,436,146.8,1,64,Normal
TCP,777,210.1,1,255,Normal
UDP,723,4.7,5,64,Normal
ICMP,60,12801.7,44,128,DDOS-Attack
TCP,869,421.1,2,64,Normal
TCP,1036,238.0,2,64,Normal
TCP,1021,41.1,1,128,Normal
TCP,204,144.1,5,255,Normal
TCP,909,481.9,5,128,Normal
TCP,401,50.9,2,255,Normal
TCP,270,247.9,6,128,Normal
ICMP,60,21871.2,37,64,DDOS-Attack
ICMP,60,13449.3,17,64,DDOS-Attack
TCP,388,306.7,1,64,Normal
UDP,419,281.5,5,255,Normal
ICMP,649,293.7,5,255,Normal
UDP,1152,190.4,8,64,Normal
TCP,1418,411.5,8,64,Normal
UDP,468,333.3,6,128,Normal
UDP,529,178.2,5,64,Normal
TCP,1090,140.6,3,64,Normal
UDP,606,417.6,1,255,Normal
TCP,497,382.8,6,255,Normal
TCP,1431,234.5,4,64,Normal
UDP,201,296.6,4,255,Normal
UDP,1290,343.2,5,255,Normal
UDP,953,370.2,3,128,Normal
TCP,522,244.0,5,255,Normal
TCP,759,352.8,2,128,Normal
UDP,695,189.2,7,64,Normal
UDP,1373,341.0,1,255,Normal
TCP,1297,453.4,6,64,Normal
UDP,512,10210.8,41,128,DDOS-Attack
ICMP,60,13894.6,30,128,DDOS-Attack
TCP,1342,414.3,6,128,Normal
ICMP,60,3726.1,19,64,DDOS-Attack
UDP,512,7789.5,32,64,DDOS-Attack
TCP,1242,302.3,7,64,Normal
TCP,92,433.7,6,64,Normal
ICMP,60,5162.9,36,128,DDOS-Attack
UDP,429,7.4,3,64,Normal
ICMP,60,17387.5,34,64,DDOS-Attack
UDP,1317,408.0,7,64,Normal
TCP,1089,16.2,7,128,Normal
UDP,60,12878.0,22,128,DDOS-Attack
TCP,1258,335.9,3,128,Normal
UDP,60,9619.5,39,64,DDOS-Attack
UDP,153,400.0,7,255,Normal
UDP,121,357.6,1,64,Normal
ICMP,227,139.7,1,128,Normal
TCP,221,336.9,1,255,Normal
TCP,1486,194.0,5,64,Normal
ICMP,60,5750.9,15,64,DDOS-Attack
TCP,476,43.4,5,255,Normal
UDP,372,381.1,6,64,Normal
UDP,1476,23.1,7,64,Normal
TCP,327,237.9,8,64,Normal
UDP,1172,370.5,3,128,Normal
UDP,125,220.4,7,255,Normal
UDP,1024,15553.8,13,64,DDOS-Attack
TCP,167,386.1,2,255,Normal
UDP,1001,256.0,8,64,Normal
TCP,1076,477.8,3,64,Normal
TCP,310,490.2,1,64,Normal
TCP,1166,243.1,3,255,Normal
UDP,240,318.0,1,255,Normal
TCP,364,337.8,7,255,Normal
TCP,1395,293.4,7,255,Normal
UDP,592,113.2,2,255,Normal
TCP,1039,55.3,6,64,Normal
UDP,1024,22048.7,50,128,DDOS-Attack
ICMP,60,29304.1,44,64,DDOS-Attack
ICMP,60,20808.3,36,64,DDOS-Attack
UDP,1484,399.0,6,255,Normal
ICMP,60,20921.5,47,128,DDOS-Attack
TCP,923,30.9,4,255,Normal
TCP,245,357.8,5,64,Normal
UDP,182,417.1,7,128,Normal
TCP,1439,261.6,2,255,Normal
TCP,563,48.0,3,128,Normal
ICMP,60,2596.3,43,128,DDOS-Attack
UDP,1182,493.5,3,64,Normal
UDP,477,466.4,8,128,Normal
TCP,212,102.6,7,128,Normal
ICMP,60,12194.8,14,128,DDOS-Attack
TCP,160,415.0,4,64,Normal
UDP,772,35.7,5,255,Normal
UDP,93,441.9,6,255,Normal
TCP,64,25299.2,40,128,DDOS-Attack
TCP,64,25511.7,16,64,DDOS-Attack
TCP,1321,336.5,3,255,Normal
ICMP,60,4160.1,33,128,DDOS-Attack
TCP,449,252.6,6,128,Normal
TCP,120,62.4,2,128,Normal
ICMP,60,5645.0,31,128,DDOS-Attack
TCP,1338,397.4,2,128,Normal
UDP,512,18070.5,28,64,DDOS-Attack
TCP,278,245.5,6,64,Normal
TCP,190,103.2,7,255,Normal
UDP,1479,489.2,4,64,Normal
UDP,1287,435.7,7,64,Normal
ICMP,1351,434.1,4,64,Normal
TCP,287,74.2,5,255,Normal
ICMP,60,19041.3,45,64,DDOS-Attack
UDP,60,20285.6,32,128,DDOS-Attack
UDP,726,3.7,8,64,Normal
ICMP,60,29806.8,31,128,DDOS-Attack
UDP,93,226.8,4,128,Normal
UDP,707,72.6,7,128,Normal
TCP,765,391.4,7,128,Normal
ICMP,60,19287.7,48,64,DDOS-Attack
ICMP,60,16469.9,19,64,DDOS-Attack
TCP,1281,478.8,6,64,Normal
TCP,244,219.3,4,255,Normal
UDP,202,385.5,8,128,Normal
TCP,607,469.1,2,255,Normal
UDP,1333,21.4,6,128,Normal
ICMP,60,28638.3,19,64,DDOS-Attack
TCP,778,335.8,1,128,Normal
UDP,770,63.5,2,255,Normal
UDP,60,23965.7,34,64,DDOS-Attack
UDP,836,175.3,1,64,Normal
UDP,1002,287.0,1,255,Normal
TCP,1308,148.4,7,128,Normal
ICMP,60,12699.8,14,64,DDOS-Attack
TCP,262,231.4,1,128,Normal
TCP,1385,344.5,5,64,Normal
ICMP,60,20965.0,38,128,DDOS-Attack
TCP,885,21.9,8,128,Normal
TCP,361,180.3,7,128,Normal
UDP,1461,416.5,8,64,Normal
TCP,841,247.7,7,64,Normal
ICMP,60,29495.3,48,64,DDOS-Attack
TCP,64,3040.6,17,64,DDOS-Attack
UDP,60,17065.6,15,128,DDOS-Attack
ICMP,60,7389.8,46,128,DDOS-Attack
ICMP,60,5184.5,37,64,DDOS-Attack
UDP,982,92.8,3,128,Normal
TCP,1406,224.3,3,128,Normal
TCP,604,401.2,6,255,Normal
ICMP,1413,378.4,7,64,Normal
TCP,634,30.7,4,64,Normal
TCP,413,413.1,3,128,Normal
ICMP,60,27465.2,28,128,DDOS-Attack
TCP,658,314.5,5,64,Normal
TCP,446,148.5,8,255,Normal
UDP,512,7332.2,35,128,DDOS-Attack
TCP,881,231.6,4,128,Normal
ICMP,60,24891.8,36,128,DDOS-Attack
UDP,183,169.7,8,128,Normal
UDP,557,382.8,2,64,Normal
TCP,1239,98.2,4,255,Normal
TCP,208,352.3,3,255,Normal
TCP,729,271.9,8,128,Normal
UDP,60,21660.5,47,128,DDOS-Attack
TCP,425,466.7,7,128,Normal
TCP,900,114.9,5,64,Normal
TCP,94,447.5,3,64,Normal
UDP,462,36.9,6,64,Normal
UDP,146,423.7,5,128,Normal
UDP,1406,399.0,6,128,Normal
TCP,1444,340.0,5,64,Normal
TCP,1292,131.6,3,255,Normal
TCP,233,276.6,5,128,Normal
TCP,1265,429.8,6,255,Normal
TCP,1370,293.1,4,64,Normal
TCP,677,184.2,8,128,Normal
TCP,875,164.9,8,64,Normal
ICMP,60,23076.9,15,64,DDOS-Attack
TCP,574,87.1,4,64,Normal
UDP,1364,335.0,6,128,Normal
UDP,1024,23256.8,30,128,DDOS-Attack
TCP,775,130.3,4,64,Normal
TCP,576,202.9,3,64,Normal
UDP,60,21040.0,23,64,DDOS-Attack
TCP,757,473.3,1,64,Normal
TCP,863,325.5,7,64,Normal
ICMP,60,10754.6,15,128,DDOS-Attack
TCP,64,8912.3,40,64,DDOS-Attack
ICMP,60,15376.4,44,64,DDOS-Attack
ICMP,60,4043.5,37,64,DDOS-Attack
TCP,1136,324.3,6,64,Normal
UDP,1024,12931.5,13,128,DDOS-Attack
TCP,91,395.7,8,64,Normal
TCP,1025,119.1,1,128,Normal
TCP,64,35480.1,38,128,DDOS-Attack
TCP,228,52.4,4,255,Normal
TCP,736,77.1,4,255,Normal
ICMP,60,1276.3,47,64,DDOS-Attack
UDP,578,42.7,5,64,Normal
TCP,434,491.7,2,64,Normal
ICMP,60,22337.9,50,128,DDOS-Attack
UDP,1445,145.3,8,128,Normal
ICMP,60,24026.6,13,64,DDOS-Attack
UDP,310,125.0,1,128,Normal
UDP,1024,10968.2,41,64,DDOS-Attack
TCP,1336,252.2,7,64,Normal
TCP,479,110.3,1,64,Normal
TCP,574,390.7,7,255,Normal
ICMP,60,10001.0,26,128,DDOS-Attack
UDP,1024,17075.4,41,128,DDOS-Attack
UDP,512,22369.6,21,128,DDOS-Attack
ICMP,60,6703.2,22,128,DDOS-Attack
UDP,60,9156.8,12,128,DDOS-Attack
ICMP,60,9973.4,47,64,DDOS-Attack
ICMP,60,5631.7,43,64,DDOS-Attack
TCP,1197,238.2,7,128,Normal
ICMP,60,17354.7,19,128,DDOS-Attack
UDP,1437,334.6,1,255,Normal
TCP,1007,203.1,3,255,Normal
ICMP,60,2087.8,47,128,DDOS-Attack
ICMP,60,3201.1,41,128,DDOS-Attack
UDP,418,387.7,3,255,Normal
ICMP,1405,212.3,4,64,Normal
ICMP,60,8959.1,16,128,DDOS-Attack
UDP,60,13529.4,15,128,DDOS-Attack
UDP,203,27.5,1,255,Normal
TCP,77,27.3,5,128,Normal
TCP,408,492.7,3,128,Normal
UDP,1111,254.3,5,255,Normal
UDP,1024,13011.2,41,128,DDOS-Attack
ICMP,60,17359.4,23,128,DDOS-Attack
UDP,957,59.8,4,255,Normal
TCP,299,404.1,3,255,Normal
TCP,1432,164.6,3,128,Normal
UDP,145,393.3,1,128,Normal
UDP,219,256.5,8,128,Normal
ICMP,60,29054.9,35,64,DDOS-Attack
UDP,769,146.0,3,128,Normal
TCP,701,170.1,4,255,Normal
ICMP,60,18359.0,24,64,DDOS-Attack
TCP,1261,471.9,3,64,Normal
ICMP,60,24110.5,32,128,DDOS-Attack
UDP,112,227.6,3,255,Normal
ICMP,60,15547.7,49,128,DDOS-Attack
TCP,254,468.1,5,128,Normal
UDP,849,452.7,6,255,Normal
TCP,963,468.8,4,64,Normal
TCP,605,379.4,5,64,Normal
ICMP,60,23318.4,45,128,DDOS-Attack
TCP,715,476.8,7,64,Normal
UDP,1145,436.2,6,64,Normal
TCP,186,339.5,8,255,Normal
TCP,1272,370.5,7,255,Normal
ICMP,640,208.4,6,64,Normal
ICMP,60,2164.8,36,64,DDOS-Attack
TCP,1067,49.9,6,255,Normal
ICMP,60,28336.9,49,128,DDOS-Attack
TCP,898,113.1,6,128,Normal
UDP,70,434.1,5,255,Normal
TCP,531,64.8,8,255,Normal
UDP,1106,459.1,2,128,Normal
ICMP,60,5172.3,38,128,DDOS-Attack
TCP,1300,211.3,5,255,Normal
TCP,1173,415.6,2,128,Normal
TCP,475,373.8,1,64,Normal
TCP,1337,230.4,8,255,Normal
TCP,221,195.2,7,64,Normal
TCP,957,8.2,1,128,Normal
UDP,1024,23552.1,12,128,DDOS-Attack
TCP,638,7.1,1,64,Normal
TCP,833,428.1,6,255,Normal
TCP,332,364.5,6,128,Normal
ICMP,60,25582.7,26,128,DDOS-Attack
ICMP,1083,172.0,4,255,Normal
ICMP,60,24948.3,36,128,DDOS-Attack
ICMP,60,2989.6,14,64,DDOS-Attack
ICMP,60,11257.2,16,64,DDOS-Attack
ICMP,60,22626.1,43,64,DDOS-Attack
TCP,1085,104.7,2,255,Normal
ICMP,60,27712.7,24,64,DDOS-Attack
UDP,718,85.5,1,255,Normal
UDP,230,139.6,8,64,Normal
ICMP,60,23131.4,18,64,DDOS-Attack
ICMP,60,16635.8,20,128,DDOS-Attack
UDP,416,338.0,2,128,Normal
UDP,1276,162.8,6,64,Normal
ICMP,60,8467.2,48,64,DDOS-Attack
UDP,1464,319.0,3,128,Normal
TCP,1316,183.4,2,64,Normal
TCP,982,332.1,5,128,Normal
TCP,676,3.5,6,64,Normal
ICMP,60,12450.0,22,64,DDOS-Attack
TCP,1389,74.0,2,255,Normal
TCP,465,259.9,3,128,Normal
UDP,405,454.0,2,255,Normal
TCP,103,62.6,7,128,Normal
ICMP,60,19002.4,46,64,DDOS-Attack
TCP,353,197.5,1,64,Normal
UDP,924,56.3,1,128,Normal
TCP,847,270.9,5,64,Normal
TCP,233,367.2,8,255,Normal
ICMP,60,10484.7,15,128,DDOS-Attack
TCP,433,310.1,5,128,Normal
TCP,1332,120.4,6,255,Normal
ICMP,60,1086.4,49,64,DDOS-Attack
ICMP,60,19569.2,31,64,DDOS-Attack
UDP,929,350.0,7,128,Normal
ICMP,913,229.5,4,255,Normal
ICMP,60,11723.2,40,64,DDOS-Attack
ICMP,60,23487.7,28,128,DDOS-Attack
TCP,931,43.5,3,255,Normal
TCP,1483,80.3,6,64,Normal
TCP,89,61.5,8,255,Normal
TCP,844,234.8,2,255,Normal
UDP,64,91.6,3,255,Normal
ICMP,60,17067.1,31,128,DDOS-Attack
UDP,255,267.9,8,255,Normal
UDP,1024,10951.4,35,64,DDOS-Attack
UDP,1024,4260.1,25,128,DDOS-Attack
ICMP,938,304.1,5,64,Normal
TCP,953,287.3,7,128,Normal
TCP,619,83.9,1,128,Normal
TCP,1084,360.6,3,128,Normal
UDP,1440,83.5,4,128,Normal
TCP,430,493.5,7,255,Normal
ICMP,60,26105.2,14,128,DDOS-Attack
TCP,897,249.4,3,128,Normal
TCP,295,396.3,3,255,Normal
ICMP,60,14199.6,31,128,DDOS-Attack
UDP,795,474.5,3,128,Normal
UDP,927,346.4,6,64,Normal
UDP,1049,10.1,5,64,Normal
UDP,60,7458.9,48,128,DDOS-Attack
ICMP,60,27877.1,39,128,DDOS-Attack
ICMP,60,9298.7,46,128,DDOS-Attack
TCP,1472,263.7,6,255,Normal
UDP,940,444.2,5,128,Normal
UDP,226,411.5,3,64,Normal
UDP,1447,278.1,1,64,Normal
UDP,449,74.8,3,64,Normal
TCP,613,287.6,1,128,Normal
UDP,60,6652.1,48,64,DDOS-Attack
TCP,660,162.6,3,64,Normal
ICMP,60,24979.0,24,128,DDOS-Attack
TCP,1292,435.8,3,64,Normal
ICMP,60,15397.8,39,64,DDOS-Attack
ICMP,60,7729.2,27,64,DDOS-Attack
TCP,584,473.2,7,64,Normal
TCP,110,2.6,5,64,Normal
ICMP,60,27398.5,27,128,DDOS-Attack
TCP,1239,59.6,3,255,Normal
ICMP,60,5878.4,38,64,DDOS-Attack
TCP,779,292.5,8,128,Normal
TCP,64,10073.1,21,64,DDOS-Attack
UDP,422,393.3,2,64,Normal
ICMP,60,18009.2,20,128,DDOS-Attack
UDP,608,178.4,4,255,Normal
UDP,1414,489.2,4,128,Normal
TCP,429,293.0,1,64,Normal
ICMP,130,176.3,3,255,Normal
TCP,1031,364.8,5,128,Normal
TCP,1077,181.5,6,64,Normal
ICMP,60,7395.4,32,64,DDOS-Attack
TCP,737,130.7,7,64,Normal
TCP,258,9.7,1,64,Normal
ICMP,60,21684.1,18,128,DDOS-Attack
UDP,512,21396.8,36,64,DDOS-Attack
ICMP,60,15022.8,26,64,DDOS-Attack
ICMP,60,22543.3,12,128,DDOS-Attack
ICMP,60,28757.1,49,64,DDOS-Attack
ICMP,60,22705.2,38,128,DDOS-Attack
ICMP,60,12653.5,37,64,DDOS-Attack
TCP,1459,116.6,5,64,Normal
ICMP,60,21533.8,27,128,DDOS-Attack
TCP,105,88.5,7,64,Normal
UDP,284,247.0,8,128,Normal
TCP,1152,330.4,8,128,Normal
ICMP,60,21273.5,31,128,DDOS-Attack
ICMP,634,99.5,7,64,Normal
ICMP,60,12874.7,12,128,DDOS-Attack
TCP,263,77.1,6,255,Normal
TCP,226,357.4,8,255,Normal
ICMP,60,18931.4,26,128,DDOS-Attack
UDP,173,240.4,2,255,Normal
TCP,64,26980.2,36,64,DDOS-Attack
ICMP,60,20845.7,22,128,DDOS-Attack
ICMP,568,433.8,7,128,Normal
ICMP,60,18766.8,45,64,DDOS-Attack
TCP,711,206.9,2,255,Normal
ICMP,60,17238.1,50,64,DDOS-Attack
ICMP,60,26565.6,33,128,DDOS-Attack
UDP,663,364.0,6,128,Normal
UDP,1464,366.5,7,255,Normal
ICMP,60,4632.1,36,64,DDOS-Attack
ICMP,60,22436.9,50,128,DDOS-Attack
TCP,117,398.9,3,128,Normal
ICMP,60,11318.1,46,64,DDOS-Attack
TCP,64,38599.9,29,64,DDOS-Attack
TCP,1164,52.3,5,128,Normal
TCP,1125,244.2,8,64,Normal
UDP,169,383.5,7,128,Normal
TCP,69,224.4,8,255,Normal
UDP,1011,287.5,1,128,Normal
TCP,324,70.0,1,255,Normal
UDP,1024,9304.2,30,128,DDOS-Attack
UDP,1024,16764.2,15,64,DDOS-Attack
TCP,279,470.6,2,64,Normal
TCP,342,447.9,3,64,Normal
ICMP,60,23990.8,22,128,DDOS-Attack
TCP,1248,466.4,8,255,Normal
TCP,761,496.6,7,255,Normal
TCP,1350,182.8,1,64,Normal
TCP,231,262.5,6,64,Normal
UDP,405,463.6,2,128,Normal
ICMP,1452,163.6,6,128,Normal
TCP,151,174.5,5,128,Normal
UDP,719,122.2,7,255,Normal
UDP,1460,482.1,6,128,Normal
TCP,882,212.2,3,128,Normal
UDP,1378,375.7,1,255,Normal
UDP,60,1665.3,42,128,DDOS-Attack
UDP,1024,16663.8,18,128,DDOS-Attack
ICMP,60,13839.8,43,128,DDOS-Attack
ICMP,60,18696.6,28,64,DDOS-Attack
UDP,512,11061.5,25,128,DDOS-Attack
TCP,1073,400.7,1,255,Normal
TCP,565,464.2,1,255,Normal
ICMP,60,3194.9,42,128,DDOS-Attack
UDP,503,403.1,5,255,Normal
ICMP,793,97.2,6,255,Normal
TCP,1301,335.5,1,255,Normal
UDP,512,20842.5,48,64,DDOS-Attack
TCP,409,203.6,5,128,Normal
UDP,191,2.6,6,255,Normal
TCP,1437,124.5,1,255,Normal
TCP,64,16927.9,22,64,DDOS-Attack
TCP,296,17.0,5,64,Normal
UDP,836,354.2,2,64,Normal
UDP,108,309.8,2,64,Normal
UDP,1317,198.6,4,255,Normal
UDP,1024,14854.3,21,128,DDOS-Attack
UDP,147,148.5,6,64,Normal
ICMP,60,28936.7,46,64,DDOS-Attack
TCP,560,385.8,7,255,Normal
TCP,410,266.5,3,255,Normal
TCP,795,70.4,5,255,Normal
TCP,831,50.5,8,255,Normal
UDP,189,275.7,5,128,Normal
ICMP,60,21929.3,21,64,DDOS-Attack
TCP,520,418.2,1,64,Normal
UDP,1024,17508.9,42,128,DDOS-Attack
ICMP,60,21844.9,50,128,DDOS-Attack
TCP,759,99.9,8,64,Normal
ICMP,943,395.9,5,255,Normal
TCP,1218,398.7,6,128,Normal
UDP,834,52.7,7,128,Normal
TCP,1210,35.0,4,128,Normal
TCP,848,193.1,3,255,Normal
ICMP,60,3137.6,24,64,DDOS-Attack
TCP,1484,409.8,4,255,Normal
TCP,330,20.3,7,255,Normal
ICMP,60,15773.4,28,64,DDOS-Attack
UDP,317,55.6,6,64,Normal
TCP,638,123.2,1,128,Normal
TCP,64,38891.2,13,128,DDOS-Attack
ICMP,60,24424.4,27,128,DDOS-Attack
UDP,1184,363.5,4,64,Normal
UDP,1234,336.1,5,64,Normal
UDP,1453,472.6,7,128,Normal
TCP,1493,186.3,2,64,Normal
UDP,60,12902.7,16,64,DDOS-Attack
TCP,213,277.4,6,128,Normal
ICMP,60,23490.5,16,64,DDOS-Attack
TCP,1421,390.8,7,128,Normal
TCP,1129,2.8,4,255,Normal
TCP,1031,116.3,8,255,Normal
UDP,512,21107.9,16,64,DDOS-Attack
UDP,283,279.5,8,255,Normal
UDP,320,226.7,5,255,Normal
TCP,525,299.7,7,128,Normal
TCP,1213,196.7,6,128,Normal
UDP,350,431.7,1,255,Normal
TCP,64,27081.1,22,64,DDOS-Attack
TCP,1073,314.8,6,255,Normal
TCP,336,19.5,1,128,Normal
UDP,829,237.1,2,128,Normal
TCP,410,491.1,7,255,Normal
TCP,639,364.5,8,128,Normal
ICMP,60,9279.2,41,128,DDOS-Attack
UDP,698,475.7,3,255,Normal
TCP,751,207.5,8,128,Normal
TCP,543,293.7,1,128,Normal
ICMP,60,4101.3,45,64,DDOS-Attack
