ip.src,ip.dst,icmp.type,frame.time_delta,frame.len,ip.ttl,protocol,ip.len,label
192.168.28.249,192.168.144.135,,0.433651672,919,255,TCP,935,Normal
192.168.42.50,192.168.93.166,0,0.724425427,1351,255,ICMP,1360,Normal
192.168.144.157,192.168.154.158,0,0.280258369,337,32,ICMP,345,Normal
192.168.131.104,192.168.70.214,,0.971162555,1227,32,UDP,1240,Normal
192.168.214.215,192.168.22.43,,0.17189171,1491,128,UDP,1507,Normal
192.168.111.6,192.168.28.226,,0.906319771,1489,255,UDP,1505,Normal
192.168.124.91,192.168.102.75,,0.408018527,926,255,TCP,933,Normal
192.168.153.252,192.168.138.35,,0.33535773,1449,32,UDP,1468,Normal
192.168.13.45,192.168.205.178,,0.14940493,673,128,UDP,678,Normal
192.168.76.29,192.168.139.95,,0.778216704,1401,255,UDP,1406,Normal
192.168.248.236,192.168.248.87,,0.00374255,1495,64,ARP,1501,Normal
192.168.5.104,192.168.43.100,,0.494120119,1042,32,TCP,1044,Normal
192.168.12.198,192.168.115.111,,0.575833236,1382,32,ARP,1387,Normal
192.168.173.243,192.168.174.88,,0.66504584,1430,255,ARP,1446,Normal
192.168.151.144,192.168.72.1,,0.098654171,1465,64,ARP,1485,Normal
192.168.242.182,192.168.17.16,,0.39670641,1123,128,UDP,1139,Normal
192.168.236.213,192.168.193.254,,0.981069779,357,64,TCP,370,Normal
192.168.253.138,192.168.128.83,,0.473283983,649,255,TCP,653,Normal
192.168.53.189,192.168.100.122,0,0.750303697,1047,128,ICMP,1066,Normal
192.168.76.17,192.168.182.245,,0.660538764,1191,64,TCP,1208,Normal
192.168.136.180,192.168.49.112,,0.341945361,1441,32,TCP,1453,Normal
192.168.174.136,192.168.161.200,,0.919117337,1417,32,TCP,1424,Normal
192.168.121.83,192.168.128.85,,0.51942507,1004,32,UDP,1016,Normal
192.168.248.51,192.168.29.37,,0.206524219,514,255,TCP,523,Normal
192.168.196.210,192.168.154.75,,0.012540635,119,128,UDP,122,Normal
192.168.42.5,192.168.49.157,11,0.452642791,599,32,ICMP,603,Normal
192.168.209.190,192.168.134.179,,0.419674176,538,32,ARP,539,Normal
192.168.83.24,192.168.113.188,11,0.495877045,574,128,ICMP,590,Normal
192.168.11.197,192.168.194.26,,0.390112139,1128,32,UDP,1133,Normal
192.168.160.113,192.168.236.198,,0.877012592,717,128,UDP,737,Normal
192.168.99.73,192.168.44.136,,0.393033874,948,255,ARP,957,Normal
192.168.138.157,192.168.242.54,,0.419804867,1175,128,UDP,1190,Normal
192.168.54.56,192.168.20.85,,0.347410139,1314,128,ARP,1320,Normal
192.168.169.153,192.168.240.168,,0.49010662,1133,32,ARP,1145,Normal
192.168.110.171,192.168.162.148,,0.945778209,104,255,UDP,107,Normal
192.168.100.165,192.168.173.197,11,0.495754029,834,128,ICMP,854,Normal
192.168.101.132,192.168.188.107,,0.642576715,1451,64,ARP,1452,Normal
192.168.152.118,192.168.160.198,,0.527962075,395,32,ARP,399,Normal
192.168.110.67,192.168.217.33,,0.076520181,718,64,UDP,732,Normal
192.168.241.130,192.168.211.217,,0.086970148,669,255,UDP,687,Normal
192.168.228.41,192.168.47.59,,0.476108707,1025,32,UDP,1045,Normal
192.168.120.157,192.168.194.62,,0.210201557,934,128,ARP,953,Normal
192.168.144.88,192.168.233.160,,0.507252234,1280,64,UDP,1282,Normal
192.168.144.246,192.168.102.154,,0.134436078,237,255,TCP,252,Normal
192.168.139.174,192.168.51.80,,0.196302959,1176,32,ARP,1177,Normal
192.168.218.156,192.168.43.252,,0.879360108,540,255,UDP,557,Normal
192.168.243.251,192.168.70.171,,0.877662105,313,128,ARP,313,Normal
192.168.245.173,192.168.37.64,,0.686335751,918,128,TCP,921,Normal
192.168.255.39,192.168.211.120,,0.242934756,741,64,UDP,744,Normal
192.168.163.100,192.168.114.99,,0.968072933,1480,32,UDP,1497,Normal
192.168.37.103,192.168.187.207,0,0.53585072,897,32,ICMP,904,Normal
192.168.249.208,192.168.4.14,,0.307554128,305,255,ARP,318,Normal
192.168.203.178,192.168.13.196,8,0.918885691,304,255,ICMP,315,Normal
192.168.55.249,192.168.143.35,,0.871119581,69,64,ARP,86,Normal
192.168.90.30,192.168.165.4,,0.676028265,1158,255,UDP,1164,Normal
192.168.27.111,192.168.69.254,,0.360048833,854,32,TCP,856,Normal
192.168.206.81,192.168.181.141,,0.030492461,519,128,UDP,537,Normal
192.168.207.115,192.168.240.238,8,0.990871589,227,64,ICMP,246,Normal
192.168.30.82,192.168.122.61,8,0.132438917,1048,255,ICMP,1059,Normal
192.168.83.242,192.168.230.233,,0.924929765,1152,128,UDP,1157,Normal
192.168.205.147,192.168.189.103,,0.941293763,477,255,UDP,497,Normal
192.168.185.117,192.168.254.94,,0.078749464,1221,128,UDP,1225,Normal
192.168.221.60,192.168.169.189,,0.872263226,123,32,ARP,136,Normal
192.168.139.205,192.168.92.52,,0.238493356,663,64,UDP,679,Normal
192.168.56.67,192.168.24.22,,0.706853476,965,128,ARP,974,Normal
192.168.141.192,192.168.35.39,,0.709267717,803,255,ARP,823,Normal
192.168.158.205,192.168.41.56,,0.770208696,1296,32,TCP,1312,Normal
192.168.207.23,192.168.227.169,,0.547151321,582,128,UDP,598,Normal
192.168.14.208,192.168.184.64,,0.043026737,1110,64,UDP,1118,Normal
192.168.132.137,192.168.251.6,,0.341804526,1144,128,UDP,1154,Normal
192.168.118.208,192.168.114.162,0,0.612785569,716,128,ICMP,733,Normal
192.168.191.200,192.168.109.220,,0.102397081,653,64,TCP,670,Normal
192.168.20.168,192.168.227.147,,0.98365839,141,255,TCP,160,Normal
192.168.95.116,192.168.111.75,,0.173979831,260,32,TCP,263,Normal
192.168.251.195,192.168.28.233,8,0.860945545,193,128,ICMP,199,Normal
192.168.12.143,192.168.109.208,,0.861943531,590,64,TCP,606,Normal
192.168.91.132,192.168.117.167,,0.4592147,1403,32,UDP,1404,Normal
192.168.163.103,192.168.74.247,,0.148469908,1497,255,ARP,1509,Normal
192.168.127.200,192.168.58.124,,0.435698798,305,32,ARP,323,Normal
192.168.126.163,192.168.157.124,,0.053457409,373,32,UDP,393,Normal
192.168.246.186,192.168.241.179,,0.496679837,288,128,UDP,307,Normal
192.168.249.177,192.168.93.111,,0.842343569,942,255,UDP,948,Normal
192.168.121.221,192.168.175.144,,0.064371727,895,255,ARP,895,Normal
192.168.13.172,192.168.255.193,,0.119585672,1464,64,UDP,1471,Normal
192.168.123.53,192.168.156.253,,0.455082874,757,128,TCP,759,Normal
192.168.57.2,192.168.84.56,,0.532178666,858,128,ARP,873,Normal
192.168.189.44,192.168.171.174,,0.18466573,350,255,TCP,362,Normal
192.168.87.184,192.168.214.76,,0.858024559,283,128,ARP,292,Normal
192.168.155.239,192.168.239.26,,0.697308694,1079,255,TCP,1093,Normal
192.168.167.115,192.168.162.85,0,0.927379119,715,64,ICMP,730,Normal
192.168.176.27,192.168.248.242,,0.855066954,754,64,UDP,763,Normal
192.168.88.47,192.168.176.36,,0.456758971,1478,64,ARP,1484,Normal
192.168.41.170,192.168.211.70,11,0.068069169,1276,32,ICMP,1292,Normal
192.168.143.226,192.168.165.106,,0.86283986,416,128,ARP,425,Normal
192.168.174.238,192.168.24.124,,0.205059363,629,128,ARP,635,Normal
192.168.216.164,192.168.98.246,,0.870404546,358,64,UDP,369,Normal
192.168.137.57,192.168.209.166,11,0.549681937,1092,32,ICMP,1101,Normal
192.168.77.158,192.168.40.1,,0.296833394,817,64,UDP,833,Normal
192.168.190.175,192.168.34.242,,0.532903919,891,32,ARP,906,Normal
192.168.199.58,192.168.147.30,,0.045253213,1368,128,UDP,1387,Normal
192.168.162.71,192.168.227.36,8,0.088197193,1210,32,ICMP,1216,Normal
192.168.150.156,192.168.160.153,,0.95621077,447,255,TCP,451,Normal
192.168.172.49,192.168.11.229,,0.886097731,1327,128,TCP,1337,Normal
192.168.5.12,192.168.172.110,,0.597479825,1022,32,UDP,1025,Normal
192.168.236.116,192.168.158.200,,0.857019351,1276,64,ARP,1277,Normal
192.168.57.152,192.168.168.210,,0.875269849,961,128,UDP,973,Normal
192.168.204.146,192.168.162.71,,0.013511994,279,128,UDP,298,Normal
192.168.234.209,192.168.233.128,,0.161342653,1324,255,ARP,1336,Normal
192.168.251.199,192.168.205.237,,0.078697193,970,32,ARP,970,Normal
192.168.80.125,192.168.104.93,,0.583789167,1272,255,ARP,1279,Normal
192.168.246.80,192.168.132.148,,0.743513856,1170,32,UDP,1186,Normal
192.168.246.121,192.168.121.185,11,0.038884344,698,32,ICMP,715,Normal
192.168.205.50,192.168.163.232,,0.615336898,1351,128,TCP,1354,Normal
192.168.216.41,192.168.2.97,,0.17837124,668,64,TCP,681,Normal
192.168.209.68,192.168.226.141,,0.660930398,859,128,TCP,864,Normal
192.168.171.104,192.168.152.200,0,0.053903476,714,32,ICMP,726,Normal
192.168.128.197,192.168.84.62,,0.381026596,742,255,TCP,745,Normal
192.168.154.232,192.168.196.101,,0.040661978,114,128,UDP,120,Normal
192.168.184.239,192.168.162.97,8,0.453260631,70,255,ICMP,88,Normal
192.168.105.21,192.168.125.146,,0.372297384,893,32,TCP,896,Normal
192.168.195.5,192.168.130.45,,0.234395923,128,128,ARP,130,Normal
192.168.109.140,192.168.216.243,8,0.580683131,170,32,ICMP,183,Normal
192.168.178.239,192.168.86.99,8,0.610961831,756,64,ICMP,764,Normal
192.168.59.10,192.168.113.184,11,0.577224869,878,255,ICMP,898,Normal
192.168.142.157,192.168.170.70,,0.782079919,951,64,TCP,958,Normal
192.168.195.219,192.168.206.46,,0.03135159,127,128,ARP,134,Normal
192.168.110.7,192.168.49.242,,0.163102217,1112,64,TCP,1123,Normal
192.168.196.187,192.168.141.49,,0.246290974,1158,32,UDP,1168,Normal
192.168.205.191,192.168.74.8,,0.864274092,1256,128,ARP,1266,Normal
192.168.253.72,192.168.35.3,,0.668060322,232,128,UDP,241,Normal
192.168.185.101,192.168.97.230,,0.381795335,825,64,ARP,827,Normal
192.168.173.4,192.168.151.225,11,0.304679434,489,255,ICMP,500,Normal
192.168.18.249,192.168.166.128,11,0.424196003,1235,255,ICMP,1255,Normal
192.168.130.120,192.168.5.85,8,0.259218396,954,64,ICMP,956,Normal
192.168.162.37,192.168.42.109,,0.008559796,168,32,TCP,170,Normal
192.168.249.85,192.168.247.114,,0.856961687,849,32,UDP,851,Normal
192.168.205.205,192.168.232.122,,0.761832557,945,64,UDP,946,Normal
192.168.234.195,192.168.143.32,0,0.075088846,1032,32,ICMP,1045,Normal
192.168.91.192,192.168.73.151,,0.093458656,468,32,TCP,481,Normal
192.168.207.101,192.168.112.22,,0.089229468,921,32,UDP,926,Normal
192.168.147.101,192.168.157.14,,0.028944203,730,255,UDP,734,Normal
192.168.27.32,192.168.59.240,,0.632268549,1012,32,TCP,1014,Normal
192.168.119.237,192.168.29.1,,0.684301727,1379,128,ARP,1397,Normal
192.168.13.194,192.168.53.176,,0.735089676,1224,64,ARP,1231,Normal
192.168.206.252,192.168.186.186,,0.394742913,395,128,UDP,412,Normal
192.168.222.128,192.168.212.66,11,0.834359962,1311,128,ICMP,1315,Normal
192.168.116.76,192.168.149.37,0,0.122869979,87,64,ICMP,106,Normal
192.168.218.72,192.168.236.126,11,0.167119494,589,32,ICMP,606,Normal
192.168.89.153,192.168.153.241,,0.925224149,141,128,ARP,160,Normal
192.168.149.174,192.168.19.108,,0.370997241,355,32,UDP,368,Normal
192.168.242.41,192.168.144.111,11,0.702216944,104,128,ICMP,122,Normal
192.168.14.87,192.168.54.231,0,0.944428129,564,128,ICMP,569,Normal
192.168.220.62,192.168.158.66,8,0.927065609,396,128,ICMP,401,Normal
192.168.173.225,192.168.117.164,11,0.760969443,77,255,ICMP,84,Normal
192.168.53.201,192.168.10.41,,0.736318964,1201,64,TCP,1217,Normal
192.168.179.36,192.168.39.24,,0.315448365,1287,64,TCP,1288,Normal
192.168.226.101,192.168.222.184,8,0.087043821,1070,32,ICMP,1071,Normal
192.168.103.75,192.168.72.143,,0.341934861,133,32,UDP,153,Normal
192.168.158.124,192.168.216.30,,0.132558296,1138,64,ARP,1152,Normal
192.168.231.154,192.168.121.128,,0.057652634,616,128,ARP,633,Normal
192.168.252.160,192.168.161.208,,0.801740561,488,64,TCP,488,Normal
192.168.194.42,192.168.19.210,,0.088318283,1447,255,ARP,1458,Normal
192.168.134.231,192.168.233.152,,0.580431755,573,64,ARP,578,Normal
192.168.5.110,192.168.223.100,,0.008288418,626,255,TCP,632,Normal
192.168.145.120,192.168.242.132,8,0.087585062,371,255,ICMP,374,Normal
192.168.123.105,192.168.140.5,,0.796247376,544,32,ARP,563,Normal
192.168.72.130,192.168.251.69,8,0.853535348,573,128,ICMP,574,Normal
192.168.92.25,192.168.115.185,11,0.932423241,81,128,ICMP,87,Normal
192.168.156.174,192.168.48.180,8,0.630739934,1253,32,ICMP,1262,Normal
192.168.144.18,192.168.100.178,8,0.967952587,327,128,ICMP,344,Normal
192.168.189.101,192.168.241.135,,0.440370246,796,32,TCP,808,Normal
192.168.8.211,192.168.27.25,,0.704492581,323,64,ARP,336,Normal
192.168.35.78,192.168.201.38,,0.884117555,1149,64,TCP,1156,Normal
192.168.151.242,192.168.142.50,,0.478966445,222,128,ARP,222,Normal
192.168.150.53,192.168.26.238,,0.01519813,693,64,TCP,697,Normal
192.168.40.239,192.168.145.146,,0.147289307,520,64,UDP,537,Normal
192.168.50.64,192.168.118.145,,0.049800631,197,128,UDP,208,Normal
192.168.47.87,192.168.188.237,0,0.484789905,613,128,ICMP,628,Normal
192.168.127.22,192.168.195.190,,0.24468416,650,32,TCP,666,Normal
192.168.127.188,192.168.29.22,11,0.646948097,620,32,ICMP,633,Normal
192.168.183.10,192.168.206.237,,0.12249282,1326,32,TCP,1335,Normal
192.168.81.175,192.168.227.10,11,0.023309847,576,128,ICMP,577,Normal
192.168.47.90,192.168.121.185,,0.197107389,1343,32,UDP,1344,Normal
192.168.79.26,192.168.92.192,,0.158403042,586,128,TCP,598,Normal
192.168.169.94,192.168.19.105,,0.072195808,1443,255,ARP,1460,Normal
192.168.84.157,192.168.204.183,,0.498363597,1491,64,TCP,1500,Normal
192.168.122.220,192.168.134.157,,0.091468468,1407,128,UDP,1413,Normal
192.168.130.233,192.168.132.24,,0.406367629,1444,32,TCP,1447,Normal
192.168.151.4,192.168.13.228,0,0.387930614,613,255,ICMP,616,Normal
192.168.56.112,192.168.194.116,,0.424105321,338,32,TCP,345,Normal
192.168.203.123,192.168.10.135,,0.548546899,439,32,ARP,452,Normal
192.168.177.243,192.168.26.96,,0.293502305,292,32,ARP,295,Normal
192.168.61.19,192.168.4.52,,0.440246978,362,32,TCP,380,Normal
192.168.154.241,192.168.177.44,,0.189272218,370,255,TCP,377,Normal
192.168.26.227,192.168.182.175,,0.757168906,1027,64,ARP,1041,Normal
192.168.134.231,192.168.117.78,,0.62379729,429,128,ARP,446,Normal
192.168.230.212,192.168.191.222,,0.838855534,539,128,TCP,548,Normal
192.168.194.90,192.168.150.226,,0.565538947,522,32,UDP,531,Normal
192.168.185.5,192.168.153.208,11,0.950090379,148,32,ICMP,149,Normal
192.168.57.117,192.168.7.56,,0.989557054,777,64,ARP,791,Normal
192.168.50.32,192.168.101.91,,0.613342969,864,255,TCP,881,Normal
192.168.43.16,192.168.155.111,11,0.732893705,790,255,ICMP,791,Normal
192.168.182.39,192.168.154.175,,0.336634844,298,255,ARP,313,Normal
192.168.157.86,192.168.86.16,,0.497206162,299,255,UDP,308,Normal
192.168.48.95,192.168.18.91,,0.724361557,324,255,TCP,324,Normal
192.168.199.48,192.168.133.149,,0.820146041,707,64,TCP,707,Normal
192.168.38.176,192.168.137.29,,0.240482273,878,32,ARP,897,Normal
192.168.62.49,192.168.87.109,,0.057110233,1418,64,UDP,1418,Normal
192.168.163.99,192.168.69.157,,0.831683837,535,64,ARP,543,Normal
192.168.83.69,192.168.56.10,,0.279601242,1383,255,ARP,1397,Normal
192.168.226.60,192.168.238.182,,0.091576584,267,255,UDP,287,Normal
192.168.203.91,192.168.112.183,,0.843990087,1213,32,UDP,1233,Normal
192.168.170.162,192.168.224.55,,0.652997388,486,128,UDP,497,Normal
192.168.221.156,192.168.57.127,,0.067501074,561,255,ARP,573,Normal
192.168.232.77,192.168.70.167,,0.054312658,1178,128,UDP,1198,Normal
192.168.233.160,192.168.161.112,,0.220126699,534,64,ARP,545,Normal
192.168.165.196,192.168.155.134,,0.442741956,550,128,TCP,566,Normal
192.168.28.54,192.168.255.132,,0.192389564,518,32,ARP,520,Normal
192.168.224.190,192.168.246.85,,0.896860802,898,32,UDP,917,Normal
192.168.167.164,192.168.5.22,8,0.63201587,1369,32,ICMP,1369,Normal
192.168.67.78,192.168.75.151,,0.942282891,1292,128,TCP,1295,Normal
192.168.0.85,192.168.216.31,,0.086580866,1410,128,TCP,1422,Normal
192.168.64.233,192.168.182.103,,0.633344196,897,32,TCP,910,Normal
192.168.213.97,192.168.250.6,,0.457555187,365,32,UDP,381,Normal
192.168.78.10,192.168.15.145,,0.967650231,331,128,UDP,338,Normal
192.168.134.136,192.168.37.158,,0.008341045,568,255,ARP,573,Normal
192.168.111.90,192.168.157.86,0,0.593472398,1053,128,ICMP,1070,Normal
192.168.131.106,192.168.90.205,,0.437539467,967,128,ARP,971,Normal
192.168.177.200,192.168.117.152,11,0.926201541,694,128,ICMP,703,Normal
192.168.10.3,192.168.39.182,,0.846643359,853,32,TCP,868,Normal
192.168.80.22,192.168.167.40,8,0.931221166,936,255,ICMP,937,Normal
192.168.37.203,192.168.59.72,11,0.248483293,567,255,ICMP,570,Normal
192.168.245.178,192.168.133.112,8,0.415747328,974,255,ICMP,989,Normal
192.168.97.182,192.168.203.43,,0.864887645,492,64,UDP,504,Normal
192.168.218.134,192.168.72.70,8,0.038093762,415,32,ICMP,418,Normal
192.168.11.101,192.168.9.148,8,0.163010934,648,128,ICMP,665,Normal
192.168.231.57,192.168.94.76,11,0.067389035,1052,128,ICMP,1063,Normal
192.168.43.177,192.168.217.242,8,0.62053846,770,128,ICMP,782,Normal
192.168.254.211,192.168.124.185,,0.318105805,394,32,ARP,413,Normal
192.168.33.116,192.168.109.54,,0.031979233,1026,128,ARP,1045,Normal
192.168.141.200,192.168.97.93,,0.368155233,610,32,TCP,622,Normal
192.168.29.249,192.168.46.213,,0.308599569,1230,32,TCP,1250,Normal
192.168.160.123,192.168.23.156,0,0.768714086,87,255,ICMP,97,Normal
192.168.108.73,192.168.164.158,11,0.448977164,638,255,ICMP,657,Normal
192.168.132.148,192.168.171.77,11,0.159966942,1068,32,ICMP,1080,Normal
192.168.235.187,192.168.6.242,,0.230191403,503,255,ARP,523,Normal
192.168.131.70,192.168.224.199,,0.339359613,1304,32,TCP,1310,Normal
192.168.152.126,192.168.87.47,11,0.260967975,1184,64,ICMP,1200,Normal
192.168.150.144,192.168.126.211,8,0.581271404,1387,255,ICMP,1399,Normal
192.168.93.18,192.168.1.94,,0.817361339,841,255,UDP,857,Normal
192.168.233.108,192.168.121.182,0,0.389468786,829,64,ICMP,831,Normal
192.168.95.250,192.168.169.220,11,0.890765248,1044,128,ICMP,1048,Normal
192.168.7.130,192.168.5.72,11,0.128882704,159,64,ICMP,173,Normal
192.168.213.210,192.168.99.218,,0.67242504,1453,128,TCP,1472,Normal
192.168.123.191,192.168.62.152,0,0.956274467,105,255,ICMP,111,Normal
192.168.56.157,192.168.175.160,,0.20536186,939,128,TCP,955,Normal
192.168.232.57,192.168.105.25,,0.958689732,70,255,TCP,86,Normal
192.168.25.192,192.168.183.112,,0.467069294,1361,255,TCP,1376,Normal
192.168.80.161,192.168.97.80,0,0.680668298,1416,128,ICMP,1423,Normal
192.168.155.60,192.168.221.162,,0.962240797,376,64,ARP,391,Normal
192.168.30.37,192.168.48.81,,0.419571891,133,128,ARP,134,Normal
192.168.19.1,192.168.231.196,,0.588700294,1158,255,ARP,1164,Normal
192.168.110.72,192.168.112.171,,0.314873573,1421,128,TCP,1427,Normal
192.168.237.127,192.168.1.195,,0.740222759,920,32,UDP,926,Normal
192.168.114.100,192.168.169.107,,0.393040516,1460,128,ARP,1477,Normal
192.168.246.228,192.168.240.149,,0.633745518,513,255,UDP,517,Normal
192.168.217.226,192.168.246.20,,0.431268008,854,64,ARP,864,Normal
192.168.197.54,192.168.20.40,,0.670368585,594,128,ARP,606,Normal
192.168.29.116,192.168.20.14,,0.08366039,213,32,ARP,230,Normal
192.168.101.194,192.168.132.44,,0.150651434,1385,32,UDP,1400,Normal
192.168.118.204,192.168.80.122,0,0.659381714,939,255,ICMP,955,Normal
192.168.16.132,192.168.228.235,,0.29705497,380,32,TCP,386,Normal
192.168.63.86,192.168.201.237,0,0.579074602,794,32,ICMP,795,Normal
192.168.20.162,192.168.200.53,,0.961229361,1029,255,TCP,1031,Normal
192.168.80.209,192.168.94.25,,0.353488034,539,64,ARP,542,Normal
192.168.183.10,192.168.77.71,,0.601970796,870,128,UDP,883,Normal
192.168.109.215,192.168.205.148,,0.790628231,1163,32,ARP,1166,Normal
192.168.244.200,192.168.186.48,,0.535254863,1226,128,TCP,1227,Normal
192.168.72.249,192.168.145.136,,0.87124507,573,128,UDP,576,Normal
192.168.190.16,192.168.39.243,,0.936836885,1237,128,TCP,1248,Normal
192.168.138.105,192.168.135.157,,0.373483581,1055,128,TCP,1065,Normal
192.168.219.53,192.168.26.43,8,0.837681627,638,32,ICMP,642,Normal
192.168.24.196,192.168.187.240,,0.087613047,992,64,TCP,995,Normal
192.168.183.206,192.168.235.103,,0.967789939,1112,32,ARP,1125,Normal
192.168.224.68,192.168.243.140,,0.971216804,277,32,TCP,279,Normal
192.168.149.91,192.168.232.155,0,0.184887806,1472,64,ICMP,1481,Normal
192.168.238.208,192.168.235.94,,0.202727411,1182,32,UDP,1188,Normal
192.168.72.209,192.168.159.83,,0.411765601,1180,255,UDP,1190,Normal
192.168.100.205,192.168.56.176,0,0.670818122,1217,255,ICMP,1232,Normal
192.168.211.29,192.168.158.138,,0.869669741,304,128,ARP,308,Normal
192.168.113.2,192.168.122.52,,0.765542428,346,128,TCP,366,Normal
192.168.40.137,192.168.18.147,,0.316061644,1102,32,ARP,1110,Normal
192.168.26.208,192.168.75.238,,0.675281579,520,32,ARP,526,Normal
192.168.132.203,192.168.17.252,,0.856687725,453,32,ARP,469,Normal
192.168.34.111,192.168.71.156,,0.100168561,1286,64,TCP,1294,Normal
192.168.3.254,192.168.175.43,,0.068910677,1070,32,TCP,1082,Normal
192.168.134.177,192.168.54.235,,0.408862809,691,32,ARP,694,Normal
192.168.15.93,192.168.183.193,,0.280459178,496,32,TCP,506,Normal
