frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
0.004216,83,58,83,ICMP,Normal
0.015016,77,54,77,TCP,Normal
0.011116,111,121,111,TCP,Normal
0.001051,102,107,102,TCP,Normal
0.012187,88,66,88,ICMP,Normal
0.003321,113,50,113,ICMP,Normal
0.006964,116,95,116,TCP,Normal
0.005626,109,83,109,TCP,Normal
0.008696,81,117,81,ICMP,Normal
0.009716,95,99,95,TCP,Normal
0.002037,102,123,102,UDP,Normal
0.010972,62,69,62,ICMP,Normal
0.015268,86,54,86,UDP,Normal
0.01002,117,127,117,UDP,Normal
0.01199,86,75,86,TCP,Normal
0.01169,61,99,61,TCP,Normal
0.009693,86,103,86,ICMP,Normal
0.009744,97,57,97,UDP,Normal
0.00718,62,69,62,ICMP,Normal
0.009805,96,117,96,TCP,Normal
0.015566,89,51,89,UDP,Normal
0.015725,86,121,86,UDP,Normal
0.001506,64,87,64,TCP,Normal
0.019414,72,78,72,UDP,Normal
0.013941,110,60,110,UDP,Normal
0.007937,83,78,83,TCP,Normal
0.019923,108,127,108,TCP,Normal
0.007344,76,80,76,TCP,Normal
0.013001,97,109,97,UDP,Normal
0.012916,101,67,101,TCP,Normal
0.017337,61,72,61,UDP,Normal
0.014015,91,73,91,ICMP,Normal
0.019386,118,53,118,UDP,Normal
0.011587,100,79,100,ICMP,Normal
0.012849,92,114,92,UDP,Normal
0.012024,60,119,60,ICMP,Normal
0.015938,94,104,94,ICMP,Normal
0.019846,60,97,60,UDP,Normal
0.014845,104,78,104,TCP,Normal
0.01586,115,105,115,UDP,Normal
0.017708,118,79,118,TCP,Normal
0.013341,106,64,106,TCP,Normal
0.008358,103,99,103,ICMP,Normal
0.01072,106,54,106,UDP,Normal
0.011759,115,92,115,ICMP,Normal
0.013735,113,96,113,ICMP,Normal
0.013856,110,114,110,UDP,Normal
0.017824,86,114,86,ICMP,Normal
0.002365,62,86,62,TCP,Normal
0.015905,67,51,67,ICMP,Normal
0.017662,74,117,74,UDP,Normal
0.014682,100,77,100,TCP,Normal
0.016192,108,102,108,TCP,Normal
0.007389,110,62,110,UDP,Normal
0.007381,75,65,75,UDP,Normal
0.009827,83,73,83,ICMP,Normal
0.009515,70,95,70,TCP,Normal
0.0135,64,61,64,TCP,Normal
0.006428,110,120,110,TCP,Normal
0.014225,88,92,88,UDP,Normal
0.01415,116,67,116,TCP,Normal
0.019838,106,107,106,ICMP,Normal
0.012747,67,69,67,ICMP,Normal
0.015511,90,102,90,ICMP,Normal
0.008738,94,69,94,TCP,Normal
0.015887,86,98,86,ICMP,Normal
0.01366,83,123,83,TCP,Normal
0.014894,76,91,76,UDP,Normal
0.003915,116,102,116,UDP,Normal
0.015396,70,66,70,TCP,Normal
0.003938,83,75,83,UDP,Normal
0.002737,93,115,93,UDP,Normal
0.011551,80,83,80,UDP,Normal
0.013392,120,128,120,TCP,Normal
0.003528,107,89,107,TCP,Normal
0.017327,106,117,106,ICMP,Normal
0.018611,67,121,67,ICMP,Normal
0.004697,99,111,99,TCP,Normal
0.007867,107,90,107,UDP,Normal
0.009681,78,59,78,ICMP,Normal
0.00833,74,81,74,TCP,Normal
0.004346,120,98,120,ICMP,Normal
0.003125,62,98,62,ICMP,Normal
0.01602,102,105,102,TCP,Normal
0.019454,120,50,120,ICMP,Normal
0.009028,80,90,80,UDP,Normal
0.012505,99,81,99,UDP,Normal
0.011721,83,106,83,UDP,Normal
0.01003,112,102,112,TCP,Normal
0.01595,120,71,120,TCP,Normal
0.016474,87,117,87,ICMP,Normal
0.002482,65,62,65,TCP,Normal
0.019756,107,109,107,ICMP,Normal
0.015407,74,122,74,ICMP,Normal
0.011985,111,113,111,UDP,Normal
0.002386,108,127,108,TCP,Normal
0.008032,61,88,61,UDP,Normal
0.01924,92,122,92,TCP,Normal
0.002671,76,95,76,UDP,Normal
0.011918,75,112,75,TCP,Normal
0.012587,70,84,70,UDP,Normal
0.003478,63,118,63,ICMP,Normal
0.010745,61,69,61,UDP,Normal
0.016599,74,52,74,UDP,Normal
0.017704,99,52,99,ICMP,Normal
0.012366,64,91,64,ICMP,Normal
0.010802,61,65,61,TCP,Normal
0.012127,65,83,65,ICMP,Normal
0.013606,104,105,104,UDP,Normal
0.013922,96,73,96,TCP,Normal
0.007512,101,60,101,TCP,Normal
0.016574,116,84,116,ICMP,Normal
0.009758,65,65,65,ICMP,Normal
0.006044,119,56,119,TCP,Normal
0.011322,115,109,115,TCP,Normal
0.005783,85,73,85,UDP,Normal
0.018765,100,110,100,ICMP,Normal
0.008665,120,66,120,TCP,Normal
0.012422,83,54,83,TCP,Normal
0.00207,115,114,115,TCP,Normal
0.013966,108,64,108,TCP,Normal
0.012284,78,86,78,UDP,Normal
0.018557,111,126,111,ICMP,Normal
0.016868,106,94,106,UDP,Normal
0.010628,65,65,65,TCP,Normal
0.017412,67,102,67,TCP,Normal
0.012829,109,79,109,ICMP,Normal
0.010767,73,115,73,UDP,Normal
0.007687,85,126,85,TCP,Normal
0.011101,80,71,80,UDP,Normal
0.007583,89,119,89,ICMP,Normal
0.002728,91,82,91,ICMP,Normal
0.018272,98,116,98,UDP,Normal
0.011691,112,65,112,UDP,Normal
0.005202,95,93,95,TCP,Normal
0.013742,75,85,75,TCP,Normal
0.019334,100,95,100,UDP,Normal
0.012489,111,56,111,UDP,Normal
0.018598,118,61,118,TCP,Normal
0.005178,116,92,116,UDP,Normal
0.018151,66,82,66,ICMP,Normal
0.014166,114,123,114,UDP,Normal
0.016516,110,116,110,TCP,Normal
0.003458,77,88,77,UDP,Normal
0.003974,113,88,113,TCP,Normal
0.019437,117,57,117,TCP,Normal
0.010957,86,118,86,ICMP,Normal
0.008475,85,63,85,TCP,Normal
0.015429,70,113,70,UDP,Normal
0.017169,94,76,94,ICMP,Normal
0.013731,84,66,84,TCP,Normal
0.006176,109,121,109,ICMP,Normal
0.015716,83,58,83,TCP,Normal
0.00295,85,68,85,ICMP,Normal
0.010537,79,59,79,UDP,Normal
0.019838,71,54,71,UDP,Normal
0.015006,114,79,114,ICMP,Normal
0.018467,73,117,73,ICMP,Normal
0.011065,65,69,65,ICMP,Normal
0.002442,94,67,94,TCP,Normal
0.005602,77,71,77,ICMP,Normal
0.006445,116,50,116,UDP,Normal
0.005277,67,57,67,ICMP,Normal
0.007827,108,117,108,TCP,Normal
0.001769,75,126,75,UDP,Normal
0.015498,64,58,64,TCP,Normal
0.015453,63,117,63,ICMP,Normal
0.004431,70,102,70,ICMP,Normal
0.012076,68,68,68,TCP,Normal
0.001996,107,100,107,UDP,Normal
0.018493,103,54,103,TCP,Normal
0.010242,83,72,83,TCP,Normal
0.018511,103,64,103,UDP,Normal
0.019904,110,96,110,UDP,Normal
0.019193,68,106,68,ICMP,Normal
0.012268,114,81,114,UDP,Normal
0.01904,110,76,110,UDP,Normal
0.019843,80,79,80,TCP,Normal
0.01079,64,51,64,ICMP,Normal
0.014823,73,115,73,ICMP,Normal
0.010472,69,61,69,UDP,Normal
0.012252,111,126,111,UDP,Normal
0.012326,82,88,82,UDP,Normal
0.014107,106,112,106,TCP,Normal
0.007615,85,84,85,ICMP,Normal
0.011359,111,70,111,UDP,Normal
0.005604,60,105,60,UDP,Normal
0.004506,103,52,103,UDP,Normal
0.019343,75,116,75,UDP,Normal
0.004669,65,53,65,UDP,Normal
0.014516,118,50,118,TCP,Normal
0.019565,106,107,106,ICMP,Normal
0.006035,69,92,69,UDP,Normal
0.011814,79,88,79,UDP,Normal
0.001066,107,111,107,ICMP,Normal
0.001434,83,94,83,TCP,Normal
0.017338,88,58,88,UDP,Normal
0.014144,103,91,103,TCP,Normal
0.006459,70,50,70,ICMP,Normal
0.012105,71,116,71,ICMP,Normal
0.005193,103,102,103,TCP,Normal
0.005223,68,67,68,TCP,Normal
0.001067,92,60,92,UDP,Normal
0.002307,97,113,97,ICMP,Normal
0.013498,105,64,105,TCP,Normal
0.019333,115,68,115,TCP,Normal
0.009053,106,62,106,ICMP,Normal
0.001605,108,124,108,ICMP,Normal
0.005134,84,103,84,TCP,Normal
0.007547,88,99,88,UDP,Normal
0.018394,101,72,101,TCP,Normal
0.011348,107,88,107,UDP,Normal
0.005377,83,112,83,TCP,Normal
0.003815,97,51,97,TCP,Normal
0.017794,112,60,112,TCP,Normal
0.005964,86,99,86,UDP,Normal
0.019559,75,108,75,UDP,Normal
0.015392,63,57,63,ICMP,Normal
0.005281,73,90,73,TCP,Normal
0.017826,117,64,117,UDP,Normal
0.008603,113,111,113,UDP,Normal
0.003615,111,95,111,TCP,Normal
0.008862,90,123,90,ICMP,Normal
0.005926,65,101,65,TCP,Normal
0.00941,106,87,106,ICMP,Normal
0.002842,103,59,103,UDP,Normal
0.010343,88,128,88,TCP,Normal
0.00547,107,75,107,TCP,Normal
0.019243,77,108,77,UDP,Normal
0.012834,82,56,82,UDP,Normal
0.019034,70,126,70,TCP,Normal
0.01217,91,76,91,UDP,Normal
0.009389,92,50,92,TCP,Normal
0.00231,64,102,64,UDP,Normal
0.006173,87,123,87,ICMP,Normal
0.002739,106,87,106,UDP,Normal
0.003243,92,81,92,ICMP,Normal
0.001416,100,113,100,UDP,Normal
0.018924,61,107,61,UDP,Normal
0.01541,117,62,117,TCP,Normal
0.002924,65,106,65,UDP,Normal
0.016796,102,56,102,UDP,Normal
0.011019,82,112,82,TCP,Normal
0.004883,69,60,69,ICMP,Normal
0.008724,104,83,104,ICMP,Normal
0.009406,108,83,108,ICMP,Normal
0.007117,86,94,86,UDP,Normal
0.003668,97,52,97,ICMP,Normal
0.018508,91,106,91,ICMP,Normal
0.001007,99,68,99,TCP,Normal
0.008191,117,107,117,ICMP,Normal
0.018814,86,57,86,UDP,Normal
0.008452,86,85,86,ICMP,Normal
0.012286,84,98,84,UDP,Normal
0.010953,83,65,83,ICMP,Normal
0.01693,99,55,99,TCP,Normal
0.015809,120,95,120,TCP,Normal
0.005915,93,92,93,UDP,Normal
0.00725,97,84,97,TCP,Normal
0.015478,82,51,82,ICMP,Normal
0.019582,84,90,84,TCP,Normal
0.004635,105,54,105,ICMP,Normal
0.01755,118,126,118,UDP,Normal
0.018458,111,87,111,TCP,Normal
0.016982,66,77,66,TCP,Normal
0.004711,86,95,86,UDP,Normal
0.007413,104,51,104,UDP,Normal
0.001355,116,84,116,ICMP,Normal
0.00783,91,59,91,UDP,Normal
0.0078,67,103,67,ICMP,Normal
0.01193,90,120,90,ICMP,Normal
0.005604,91,72,91,UDP,Normal
0.013317,103,127,103,UDP,Normal
0.015281,117,85,117,TCP,Normal
0.012011,117,50,117,UDP,Normal
0.018627,118,64,118,TCP,Normal
0.003046,97,65,97,ICMP,Normal
0.003066,63,101,63,ICMP,Normal
0.00792,75,81,75,ICMP,Normal
0.019775,91,65,91,TCP,Normal
0.00201,68,109,68,UDP,Normal
0.016286,108,95,108,UDP,Normal
0.004694,101,70,101,UDP,Normal
0.01615,106,76,106,ICMP,Normal
0.00792,100,122,100,ICMP,Normal
0.009929,63,110,63,ICMP,Normal
0.014223,69,66,69,ICMP,Normal
0.006381,96,97,96,ICMP,Normal
0.007843,72,85,72,TCP,Normal
0.005561,75,75,75,UDP,Normal
0.018526,81,56,81,ICMP,Normal
0.009913,86,120,86,TCP,Normal
0.01778,119,50,119,ICMP,Normal
0.007143,115,58,115,ICMP,Normal
0.01079,68,126,68,UDP,Normal
0.002702,74,62,74,ICMP,Normal
0.004784,104,83,104,UDP,Normal
0.018225,74,74,74,TCP,Normal
0.012815,61,70,61,ICMP,Normal
0.017887,97,115,97,ICMP,Normal
0.019433,109,102,109,TCP,Normal
0.015015,70,80,70,ICMP,Normal
0.016725,96,111,96,TCP,Normal
0.002431,103,81,103,UDP,Normal
0.016131,103,97,103,TCP,Normal
0.010627,87,59,87,TCP,Normal
0.003986,79,116,79,TCP,Normal
0.003175,120,96,120,ICMP,Normal
0.012592,82,70,82,ICMP,Normal
0.003735,75,52,75,UDP,Normal
0.012301,60,69,60,ICMP,Normal
0.007578,69,92,69,TCP,Normal
0.014823,113,64,113,UDP,Normal
0.014001,80,73,80,UDP,Normal
0.01538,61,112,61,UDP,Normal
0.011238,100,71,100,UDP,Normal
0.018235,92,98,92,UDP,Normal
0.0094,84,76,84,UDP,Normal
0.003907,113,52,113,ICMP,Normal
0.002456,82,79,82,TCP,Normal
0.016421,104,98,104,TCP,Normal
0.003024,74,78,74,UDP,Normal
0.016609,104,102,104,ICMP,Normal
0.016673,80,87,80,TCP,Normal
0.012077,77,55,77,ICMP,Normal
0.01716,76,83,76,ICMP,Normal
0.010576,79,128,79,UDP,Normal
0.017797,104,79,104,TCP,Normal
0.019613,70,74,70,TCP,Normal
0.010427,87,117,87,UDP,Normal
0.009603,118,96,118,ICMP,Normal
0.00617,75,116,75,TCP,Normal
0.004937,89,90,89,UDP,Normal
0.009452,81,74,81,UDP,Normal
0.001964,79,91,79,TCP,Normal
0.019928,103,97,103,UDP,Normal
0.008787,120,59,120,UDP,Normal
0.006016,110,126,110,ICMP,Normal
0.016432,84,127,84,ICMP,Normal
0.009111,65,88,65,ICMP,Normal
0.013992,108,115,108,TCP,Normal
0.017011,77,55,77,TCP,Normal
0.014478,87,124,87,UDP,Normal
0.012354,107,74,107,UDP,Normal
0.01985,94,121,94,ICMP,Normal
0.016248,118,109,118,ICMP,Normal
0.005984,86,95,86,UDP,Normal
0.004808,86,103,86,TCP,Normal
0.003159,119,71,119,TCP,Normal
0.007009,92,110,92,UDP,Normal
0.013462,117,112,117,TCP,Normal
0.017427,64,124,64,TCP,Normal
0.014391,67,111,67,TCP,Normal
0.011464,99,62,99,UDP,Normal
0.003965,93,68,93,UDP,Normal
0.012602,85,95,85,TCP,Normal
0.004596,119,88,119,TCP,Normal
0.013455,73,95,73,ICMP,Normal
0.001411,63,81,63,ICMP,Normal
0.007384,83,67,83,UDP,Normal
0.013636,118,71,118,TCP,Normal
0.013918,118,122,118,ICMP,Normal
0.015352,65,101,65,UDP,Normal
0.012965,107,113,107,UDP,Normal
0.013972,70,111,70,TCP,Normal
0.010722,116,98,116,ICMP,Normal
0.003816,78,88,78,TCP,Normal
0.001223,118,128,118,ICMP,Normal
0.003551,83,109,83,UDP,Normal
0.005447,91,83,91,TCP,Normal
0.008319,73,68,73,UDP,Normal
0.018278,66,64,66,UDP,Normal
0.007072,111,95,111,UDP,Normal
0.010402,110,113,110,UDP,Normal
0.017316,69,60,69,ICMP,Normal
0.017462,69,110,69,ICMP,Normal
0.0124,67,83,67,UDP,Normal
0.00625,107,105,107,UDP,Normal
0.00671,103,69,103,ICMP,Normal
0.00408,87,50,87,ICMP,Normal
0.017368,91,103,91,UDP,Normal
0.019301,110,117,110,UDP,Normal
0.007507,109,79,109,ICMP,Normal
0.017232,90,110,90,TCP,Normal
0.012719,118,102,118,TCP,Normal
0.004566,97,51,97,ICMP,Normal
0.006014,85,128,85,TCP,Normal
0.003621,102,102,102,UDP,Normal
0.018571,111,117,111,UDP,Normal
0.006133,105,119,105,TCP,Normal
0.008485,83,118,83,UDP,Normal
0.018714,61,90,61,TCP,Normal
0.003465,86,107,86,TCP,Normal
0.010112,70,112,70,ICMP,Normal
0.013035,116,76,116,ICMP,Normal
0.001804,113,105,113,UDP,Normal
0.010762,72,54,72,TCP,Normal
0.00699,98,86,98,ICMP,Normal
0.007898,78,108,78,ICMP,Normal
0.011531,96,65,96,UDP,Normal
0.013461,116,52,116,TCP,Normal
0.011114,107,114,107,TCP,Normal
0.017044,92,85,92,TCP,Normal
0.019153,85,73,85,UDP,Normal
0.013537,96,116,96,ICMP,Normal
0.012022,61,109,61,ICMP,Normal
0.007193,71,69,71,TCP,Normal
0.012277,105,71,105,UDP,Normal
0.005567,119,70,119,TCP,Normal
0.010274,81,128,81,TCP,Normal
0.009536,72,98,72,UDP,Normal
0.014368,112,103,112,ICMP,Normal
0.014882,78,51,78,TCP,Normal
0.014439,90,99,90,UDP,Normal
0.013936,67,110,67,UDP,Normal
0.013826,96,108,96,TCP,Normal
0.001549,85,63,85,ICMP,Normal
0.007311,74,118,74,ICMP,Normal
0.01475,91,122,91,ICMP,Normal
0.009848,107,106,107,TCP,Normal
0.006377,118,56,118,UDP,Normal
0.014436,79,128,79,TCP,Normal
0.008556,71,121,71,ICMP,Normal
0.010785,62,84,62,TCP,Normal
0.002272,91,122,91,TCP,Normal
0.012715,118,53,118,ICMP,Normal
0.002437,92,63,92,UDP,Normal
0.016033,93,53,93,ICMP,Normal
0.004145,117,97,117,ICMP,Normal
0.002193,105,64,105,UDP,Normal
0.016499,61,51,61,ICMP,Normal
0.003123,87,121,87,UDP,Normal
0.018472,62,94,62,TCP,Normal
0.01557,64,62,64,ICMP,Normal
0.016596,91,119,91,ICMP,Normal
0.007479,89,87,89,ICMP,Normal
0.018252,64,116,64,UDP,Normal
0.017014,112,117,112,TCP,Normal
0.013569,100,108,100,UDP,Normal
0.010335,68,119,68,ICMP,Normal
0.00785,98,107,98,TCP,Normal
0.01369,80,99,80,ICMP,Normal
0.018374,64,63,64,UDP,Normal
0.017296,113,104,113,ICMP,Normal
0.008824,89,75,89,ICMP,Normal
0.006665,84,122,84,UDP,Normal
0.008358,85,76,85,UDP,Normal
0.019248,83,90,83,ICMP,Normal
0.015051,68,66,68,UDP,Normal
0.012047,118,93,118,ICMP,Normal
0.018663,76,66,76,ICMP,Normal
0.017999,101,50,101,UDP,Normal
0.003944,78,105,78,TCP,Normal
0.014477,73,128,73,TCP,Normal
0.014237,76,97,76,TCP,Normal
0.008824,89,68,89,TCP,Normal
0.017044,119,124,119,UDP,Normal
0.008161,111,74,111,UDP,Normal
0.004293,110,70,110,ICMP,Normal
0.014958,83,109,83,UDP,Normal
0.001188,108,50,108,ICMP,Normal
0.013781,93,104,93,ICMP,Normal
0.007564,90,82,90,TCP,Normal
0.016108,77,105,77,ICMP,Normal
0.0162,112,82,112,ICMP,Normal
0.006688,79,83,79,TCP,Normal
0.016182,115,95,115,ICMP,Normal
0.014839,105,103,105,UDP,Normal
0.012618,110,121,110,ICMP,Normal
0.007066,111,72,111,TCP,Normal
0.018458,104,71,104,TCP,Normal
0.006872,71,107,71,UDP,Normal
0.017457,86,54,86,UDP,Normal
0.015276,92,90,92,TCP,Normal
0.01718,65,120,65,UDP,Normal
0.0146,66,81,66,TCP,Normal
0.012635,66,79,66,ICMP,Normal
0.005926,100,120,100,ICMP,Normal
0.014446,86,56,86,TCP,Normal
0.019377,117,54,117,TCP,Normal
0.015353,70,69,70,ICMP,Normal
0.004798,105,86,105,ICMP,Normal
0.013759,103,89,103,ICMP,Normal
0.001086,107,100,107,ICMP,Normal
0.01667,115,92,115,TCP,Normal
0.006844,111,122,111,UDP,Normal
0.00743,63,82,63,ICMP,Normal
0.002487,109,74,109,ICMP,Normal
0.015283,89,114,89,ICMP,Normal
0.0097,62,88,62,UDP,Normal
0.017309,90,126,90,UDP,Normal
0.017412,101,123,101,TCP,Normal
0.00289,114,104,114,UDP,Normal
0.015519,107,87,107,ICMP,Normal
0.014081,60,69,60,TCP,Normal
0.007255,82,108,82,UDP,Normal
0.013291,82,64,82,ICMP,Normal
0.009682,102,85,102,ICMP,Normal
0.012192,92,89,92,ICMP,Normal
0.017797,96,70,96,UDP,Normal
0.017948,76,107,76,UDP,Normal
0.014389,103,58,103,TCP,Normal
0.014507,75,119,75,ICMP,Normal
0.012187,73,128,73,TCP,Normal
0.012244,108,127,108,TCP,Normal
0.018153,99,82,99,TCP,Normal
0.011981,110,97,110,ICMP,Normal
0.006138,65,55,65,TCP,Normal
0.018789,110,69,110,TCP,Normal
0.009733,83,70,83,ICMP,Normal
0.017803,81,54,81,TCP,Normal
0.007601,81,112,81,ICMP,Normal
0.00523,90,118,90,ICMP,Normal
0.010687,99,88,99,ICMP,Normal
0.003061,88,66,88,UDP,Normal
0.003863,104,57,104,UDP,Normal
0.003359,117,87,117,TCP,Normal
0.017887,80,106,80,ICMP,Normal
0.018266,66,54,66,UDP,Normal
0.018662,120,73,120,UDP,Normal
0.010672,64,54,64,UDP,Normal
0.010079,81,104,81,TCP,Normal
0.015576,63,126,63,UDP,Normal
0.004487,105,79,105,ICMP,Normal
0.011316,118,86,118,ICMP,Normal
0.002725,98,83,98,ICMP,Normal
0.004518,110,78,110,UDP,Normal
0.003619,81,55,81,UDP,Normal
0.007255,76,91,76,ICMP,Normal
0.014549,97,84,97,TCP,Normal
0.004563,62,80,62,TCP,Normal
0.007914,90,51,90,ICMP,Normal
0.015397,91,50,91,TCP,Normal
0.010517,86,108,86,TCP,Normal
0.004059,89,73,89,UDP,Normal
0.007651,70,52,70,UDP,Normal
0.007074,78,51,78,UDP,Normal
0.008314,103,116,103,TCP,Normal
0.010724,92,124,92,UDP,Normal
0.007454,89,63,89,UDP,Normal
0.007296,106,100,106,ICMP,Normal
0.017301,77,58,77,ICMP,Normal
0.019035,113,88,113,ICMP,Normal
0.008608,67,66,67,UDP,Normal
0.004885,93,76,93,ICMP,Normal
0.013021,109,72,109,ICMP,Normal
0.009973,62,58,62,ICMP,Normal
0.002708,98,88,98,ICMP,Normal
0.012202,84,126,84,UDP,Normal
0.00634,80,64,80,UDP,Normal
0.006966,117,51,117,TCP,Normal
0.009274,119,76,119,TCP,Normal
0.005793,62,122,62,ICMP,Normal
0.006167,80,84,80,TCP,Normal
0.013279,108,85,108,TCP,Normal
0.011228,62,53,62,UDP,Normal
0.009709,86,56,86,TCP,Normal
0.012848,90,112,90,ICMP,Normal
0.004039,67,55,67,TCP,Normal
0.005082,98,62,98,TCP,Normal
0.009582,102,123,102,UDP,Normal
0.016387,107,106,107,ICMP,Normal
0.003149,75,54,75,UDP,Normal
0.016015,98,115,98,UDP,Normal
0.006412,113,101,113,ICMP,Normal
0.011032,78,99,78,UDP,Normal
0.003834,61,105,61,ICMP,Normal
0.014763,109,54,109,ICMP,Normal
0.002084,90,95,90,TCP,Normal
0.011312,69,85,69,UDP,Normal
0.011375,74,128,74,UDP,Normal
0.010256,87,100,87,ICMP,Normal
0.007488,65,77,65,UDP,Normal
0.001632,109,73,109,ICMP,Normal
0.008432,82,119,82,ICMP,Normal
0.014826,63,54,63,UDP,Normal
0.010895,114,95,114,ICMP,Normal
0.017212,115,55,115,UDP,Normal
0.008132,93,75,93,ICMP,Normal
0.016936,62,81,62,UDP,Normal
0.001741,77,126,77,UDP,Normal
0.006923,77,60,77,TCP,Normal
0.001108,86,120,86,UDP,Normal
0.005232,120,83,120,TCP,Normal
0.007872,106,122,106,ICMP,Normal
0.016841,71,82,71,UDP,Normal
0.018689,60,123,60,TCP,Normal
0.001202,106,111,106,ICMP,Normal
0.012049,78,86,78,TCP,Normal
0.008176,83,67,83,ICMP,Normal
0.003989,89,80,89,ICMP,Normal
0.015363,71,106,71,UDP,Normal
0.00737,69,128,69,ICMP,Normal
0.012024,111,92,111,TCP,Normal
0.006427,118,79,118,UDP,Normal
0.001144,70,70,70,UDP,Normal
0.01226,120,105,120,UDP,Normal
0.010917,61,71,61,UDP,Normal
0.016606,106,115,106,UDP,Normal
0.003758,97,59,97,UDP,Normal
0.011544,103,63,103,UDP,Normal
0.013547,91,73,91,UDP,Normal
0.01194,82,56,82,UDP,Normal
0.007942,65,116,65,TCP,Normal
0.015746,104,111,104,TCP,Normal
0.01329,93,52,93,ICMP,Normal
0.017267,70,93,70,TCP,Normal
0.009343,106,121,106,UDP,Normal
0.007648,105,118,105,TCP,Normal
0.019799,63,78,63,UDP,Normal
0.011057,106,97,106,TCP,Normal
0.007665,87,92,87,TCP,Normal
0.008099,110,106,110,UDP,Normal
0.011967,101,112,101,TCP,Normal
0.008835,105,108,105,ICMP,Normal
0.00959,116,103,116,UDP,Normal
0.005027,117,115,117,ICMP,Normal
0.014157,97,67,97,ICMP,Normal
0.00799,85,57,85,UDP,Normal
0.001626,92,125,92,TCP,Normal
0.00937,60,87,60,TCP,Normal
0.00922,104,92,104,TCP,Normal
0.010432,70,96,70,ICMP,Normal
0.005614,102,77,102,UDP,Normal
0.002894,104,88,104,ICMP,Normal
0.006267,91,84,91,TCP,Normal
0.005917,61,94,61,UDP,Normal
0.019393,120,63,120,TCP,Normal
0.018733,98,83,98,UDP,Normal
0.002222,89,120,89,ICMP,Normal
0.012657,82,86,82,ICMP,Normal
0.01944,116,71,116,TCP,Normal
0.01288,76,112,76,TCP,Normal
0.01755,115,100,115,UDP,Normal
0.002322,97,66,97,UDP,Normal
0.008451,86,55,86,TCP,Normal
0.008603,85,84,85,UDP,Normal
0.006705,89,55,89,ICMP,Normal
0.008922,93,126,93,UDP,Normal
0.001033,84,60,84,TCP,Normal
0.004321,99,127,99,TCP,Normal
0.006619,63,52,63,ICMP,Normal
0.007675,68,85,68,TCP,Normal
0.01522,109,90,109,TCP,Normal
0.017348,98,51,98,TCP,Normal
0.015503,67,64,67,ICMP,Normal
0.018638,105,102,105,ICMP,Normal
0.00959,85,118,85,UDP,Normal
0.005545,76,128,76,ICMP,Normal
0.010901,118,59,118,UDP,Normal
0.016554,67,120,67,UDP,Normal
0.014089,64,121,64,UDP,Normal
0.003339,94,91,94,ICMP,Normal
0.007128,76,99,76,ICMP,Normal
0.017739,115,106,115,UDP,Normal
0.01721,65,66,65,TCP,Normal
0.016648,77,75,77,ICMP,Normal
0.019061,73,119,73,ICMP,Normal
0.002173,102,102,102,TCP,Normal
0.013953,102,77,102,ICMP,Normal
0.001491,93,108,93,ICMP,Normal
0.00391,75,76,75,UDP,Normal
0.013785,101,123,101,UDP,Normal
0.007648,119,85,119,UDP,Normal
0.01786,69,69,69,UDP,Normal
0.003753,73,86,73,ICMP,Normal
0.012507,67,87,67,TCP,Normal
0.009514,86,59,86,TCP,Normal
0.008736,70,50,70,TCP,Normal
0.016189,116,72,116,ICMP,Normal
0.01194,111,85,111,TCP,Normal
0.006485,74,57,74,TCP,Normal
0.008873,72,56,72,UDP,Normal
0.008639,85,88,85,ICMP,Normal
0.001873,97,69,97,TCP,Normal
0.007658,99,63,99,TCP,Normal
0.001684,69,95,69,ICMP,Normal
0.007511,90,62,90,TCP,Normal
0.00404,70,69,70,TCP,Normal
0.018645,65,126,65,TCP,Normal
0.010672,91,73,91,ICMP,Normal
0.005771,85,89,85,ICMP,Normal
0.007762,102,87,102,ICMP,Normal
0.017948,64,95,64,TCP,Normal
0.001352,71,96,71,TCP,Normal
0.001685,117,82,117,ICMP,Normal
0.011637,117,62,117,TCP,Normal
0.009421,85,83,85,ICMP,Normal
0.017087,110,125,110,ICMP,Normal
0.006327,87,93,87,ICMP,Normal
0.002752,114,63,114,TCP,Normal
0.007135,94,115,94,ICMP,Normal
0.007356,78,87,78,TCP,Normal
0.008932,60,79,60,UDP,Normal
0.005532,103,118,103,UDP,Normal
0.01511,88,54,88,TCP,Normal
0.008559,119,72,119,UDP,Normal
0.009536,87,76,87,TCP,Normal
0.004584,79,106,79,ICMP,Normal
0.012028,78,86,78,ICMP,Normal
0.017189,70,115,70,UDP,Normal
0.018354,120,123,120,ICMP,Normal
0.019319,103,116,103,TCP,Normal
0.018328,99,109,99,UDP,Normal
0.001046,64,78,64,ICMP,Normal
0.009904,109,68,109,ICMP,Normal
0.015235,63,109,63,ICMP,Normal
0.008523,106,117,106,ICMP,Normal
0.007493,113,60,113,ICMP,Normal
0.002693,83,124,83,UDP,Normal
0.00998,61,68,61,TCP,Normal
0.007224,67,98,67,UDP,Normal
0.004748,101,124,101,TCP,Normal
0.013918,84,72,84,TCP,Normal
0.00434,110,84,110,ICMP,Normal
0.011705,76,91,76,TCP,Normal
0.010676,66,55,66,ICMP,Normal
0.009501,76,64,76,TCP,Normal
